price,ema20,vol,vol_ema,sar,rsi
0.021536,0.021594,626,267,-9.599999999999886e-05,35.30
0.021542,0.021589,186,263,-8.000000000000021e-05,37.09
0.021541,0.021585,158,263,-7.099999999999815e-05,36.91
0.021542,0.021581,110,261,-6.200000000000302e-05,37.24
0.021541,0.021577,127,259,-5.6000000000000494e-05,37.03
0.021550,0.021574,232,263,-4.000000000000184e-05,40.31
0.021560,0.021573,228,261,-2.3999999999999716e-05,43.82
0.021576,0.021573,140,255,-5.999999999999062e-06,48.98
0.021594,0.021575,344,259,6.299999999999709e-05,54.09
0.021571,0.021575,216,258,3.699999999999884e-05,47.54
0.021574,0.021575,199,261,3.799999999999984e-05,48.41
0.021589,0.021576,270,255,5.000000000000143e-05,52.68
0.021613,0.021580,669,268,7.000000000000062e-05,58.58
0.021607,0.021582,166,265,5.8000000000002494e-05,56.67
0.021609,0.021585,115,258,5.4999999999999494e-05,57.17
0.021612,0.021587,163,255,5.199999999999996e-05,57.96
0.021611,0.021590,218,261,4.39999999999989e-05,57.58
0.021606,0.021595,576,255,1.9999999999999185e-05,55.33
0.021616,0.021597,316,239,2.2999999999998716e-05,58.80
0.021630,0.021600,372,249,2.9999999999998778e-05,63.12
0.021579,0.021598,789,280,-6.399999999999809e-05,44.72
0.021601,0.021598,261,288,-3.900000000000084e-05,51.31
0.021590,0.021597,253,294,-4.699999999999843e-05,48.22
0.021593,0.021597,208,293,-4.099999999999937e-05,49.12
0.021592,0.021597,156,289,-3.999999999999837e-05,48.81
0.021589,0.021596,239,294,-3.999999999999837e-05,47.85
0.021586,0.021595,236,289,-4.099999999999937e-05,46.86
0.021590,0.021594,338,295,-3.399999999999931e-05,48.40
0.021564,0.021592,415,306,-5.7000000000001494e-05,40.25
0.021569,0.021589,415,313,-4.699999999999843e-05,42.26
0.021571,0.021588,241,292,-3.999999999999837e-05,43.09
0.021581,0.021587,203,293,-2.6000000000001716e-05,47.16
0.021594,0.021588,448,310,-1.0000000000003062e-05,51.97
0.021600,0.021589,304,317,4.100000000000284e-05,54.05
0.021586,0.021589,258,319,2.6000000000001716e-05,48.75
0.021557,0.021586,515,336,-5.199999999999996e-05,39.99
0.021577,0.021585,190,337,-3.0000000000002247e-05,47.05
0.021581,0.021584,215,319,-2.3000000000002185e-05,48.36
0.021590,0.021585,196,313,-1.1999999999998123e-05,51.28
0.021584,0.021585,166,302,-1.6000000000002124e-05,49.28
0.021579,0.021584,206,273,-1.8999999999998185e-05,47.62
0.021606,0.021586,178,269,5.6000000000000494e-05,56.22
0.021591,0.021587,341,273,3.799999999999984e-05,51.19
0.021601,0.021588,162,271,4.599999999999743e-05,54.14
0.021582,0.021588,288,278,2.5000000000000716e-05,48.18
0.021585,0.021587,175,275,2.5000000000000716e-05,49.14
0.021579,0.021587,224,274,1.6999999999999654e-05,47.27
0.021582,0.021586,182,266,1.8000000000000654e-05,48.33
0.021578,0.021585,121,251,1.2000000000001593e-05,46.97
0.021594,0.021586,305,246,2.5999999999998247e-05,52.68
0.021567,0.021584,311,249,-4.799999999999943e-05,44.06
0.021575,0.021583,156,247,-3.900000000000084e-05,46.84
0.021581,0.021583,124,231,-3.200000000000078e-05,48.88
0.021576,0.021583,203,226,-3.599999999999784e-05,47.25
0.021580,0.021582,144,220,-3.099999999999978e-05,48.73
0.021578,0.021582,310,210,-3.200000000000078e-05,48.00
0.021580,0.021582,165,209,-2.9000000000001247e-05,48.82
0.021578,0.021581,189,207,-2.9999999999998778e-05,48.01
0.021569,0.021580,130,206,-3.799999999999984e-05,44.17
0.021575,0.021579,246,208,-2.9999999999998778e-05,47.20
0.021564,0.021578,393,219,-3.900000000000084e-05,42.63
0.021562,0.021576,101,207,-3.799999999999984e-05,41.83
0.021567,0.021576,137,206,-3.0000000000002247e-05,44.61
0.021557,0.021574,263,204,-3.799999999999984e-05,40.45
0.021549,0.021570,165,200,-3.799999999999984e-05,37.23
0.021545,0.021568,198,201,-3.699999999999884e-05,35.70
0.021544,0.021565,328,211,-3.099999999999978e-05,35.31
0.021545,0.021563,149,203,-2.4999999999997247e-05,36.06
0.021520,0.021559,750,225,-4.099999999999937e-05,27.45
0.021522,0.021556,270,231,-3.099999999999978e-05,28.92
0.021526,0.021553,251,237,-1.9999999999999185e-05,31.87
0.021548,0.021550,481,273,4.60000000000009e-05,46.16
0.021533,0.021548,396,277,2.8000000000000247e-05,40.00
0.021551,0.021549,360,287,4.400000000000237e-05,48.83
0.021555,0.021549,637,310,4.400000000000237e-05,50.57
0.021576,0.021552,411,320,5.9000000000000025e-05,58.54
0.021560,0.021553,556,341,3.799999999999984e-05,51.70
0.021555,0.021553,609,359,2.8000000000000247e-05,49.74
0.021576,0.021555,664,373,4.300000000000137e-05,57.09
0.021575,0.021557,254,380,3.699999999999884e-05,56.66
0.021567,0.021558,422,395,2.3999999999999716e-05,53.25
0.021573,0.021559,265,395,2.5999999999998247e-05,55.42
0.021567,0.021560,290,402,1.5999999999998654e-05,52.78
0.021559,0.021560,304,409,5.999999999999062e-06,49.41
0.021588,0.021563,408,419,3.200000000000078e-05,59.51
0.021578,0.021564,293,418,1.5999999999998654e-05,55.40
0.021586,0.021567,270,395,1.4000000000000123e-05,58.09
0.021590,0.021570,250,394,-9.999999999999593e-06,59.40
0.021587,0.021571,186,391,-1.2000000000001593e-05,57.93
0.021591,0.021573,521,388,2.3999999999999716e-05,59.38
0.021596,0.021575,212,375,2.8000000000000247e-05,61.17
0.021590,0.021577,181,364,2.2000000000001185e-05,57.87
0.021599,0.021580,646,363,-1.000000000001e-06,61.49
0.021609,0.021583,690,377,4.200000000000037e-05,65.07
0.021604,0.021585,424,370,3.600000000000131e-05,61.97
0.021606,0.021587,1925.0,436,3.600000000000131e-05,62.73
0.021600,0.021588,4290.0,617,-9.099999999999733e-05,58.90
0.021647,0.021594,1617.0,685,-4.099999999999937e-05,72.88
0.021677,0.021602,1110.0,720,-8.000000000001062e-06,78.02
0.021660,0.021607,1569.0,785,0.00010799999999999699,69.93
0.021679,0.021614,457,793,0.0001239999999999991,73.27
0.021690,0.021621,580,807,0.00013000000000000164,75.00
0.021685,0.021627,511,812,0.00011900000000000105,72.70
0.021669,0.021636,826,856,9.299999999999933e-05,65.26
0.021680,0.021640,798,883,0.00010000000000000286,67.71
0.021671,0.021643,536,897,8.599999999999927e-05,63.75
0.021663,0.021645,589,917,7.400000000000115e-05,60.38
0.021655,0.021646,385,910,6.199999999999956e-05,57.12
0.021647,0.021646,281,914,4.999999999999796e-05,53.98
0.021626,0.021644,780,944,2.5000000000000716e-05,46.73
0.021622,0.021642,796,967,1.6999999999999654e-05,45.48
0.021611,0.021639,861,978,-8.200000000000221e-05,42.13
0.021610,0.021636,387,963,-8.099999999999774e-05,41.83
0.021620,0.021635,662,975,-6.899999999999962e-05,45.99
0.021647,0.021636,489,903,-4.099999999999937e-05,55.29
0.021646,0.021637,396,708,-4.000000000000184e-05,54.91
0.021615,0.021635,661,660,-6.899999999999962e-05,44.73
0.021616,0.021633,415,626,-6.600000000000009e-05,45.08
0.021607,0.021631,311,563,-7.399999999999768e-05,42.45
0.021596,0.021627,491,565,-8.099999999999774e-05,39.42
0.021611,0.021626,286,550,-6.1000000000002025e-05,45.17
0.021608,0.021624,248,537,-5.8000000000002494e-05,44.26
0.021591,0.021621,979,559,-6.400000000000156e-05,39.44
0.021519,0.021611,3281.0,682,-0.00011099999999999999,26.35
0.021273,0.021579,5973.0,940,-0.0003039999999999987,11.86
0.021392,0.021561,2477.0,1037.0,-0.00013999999999999777,31.49
0.021384,0.021544,2303.0,1123.0,-0.00010999999999999899,30.99
0.021390,0.021530,1738.0,1191.0,-7.000000000000062e-05,31.86
0.021393,0.021517,1613.0,1257.0,-3.900000000000084e-05,32.32
0.021380,0.021504,405,1239.0,-2.6999999999999247e-05,31.33
0.021368,0.021491,1130.0,1255.0,-2.7999999999996777e-05,30.41
0.021365,0.021479,310,1228.0,-1.1000000000000593e-05,30.17
0.021378,0.021469,849,1251.0,0.00012200000000000058,32.65
0.021376,0.021460,540,1245.0,0.00011399999999999952,32.45
0.021395,0.021454,691,1255.0,0.0001250000000000001,36.27
0.021401,0.021449,355,1253.0,0.00011999999999999858,37.47
0.021385,0.021443,617,1251.0,9.10000000000008e-05,35.55
0.021397,0.021439,575,1259.0,9.199999999999833e-05,38.11
0.021412,0.021436,640,1275.0,9.299999999999933e-05,41.26
0.021430,0.021435,1106.0,1306.0,9.400000000000033e-05,44.88
0.021428,0.021435,1471.0,1365.0,7.399999999999768e-05,44.55
0.021412,0.021433,600,1383.0,4.300000000000137e-05,41.91
0.021425,0.021432,658,1367.0,4.39999999999989e-05,44.77
0.021419,0.021431,724,1239.0,2.6999999999999247e-05,43.70
0.021417,0.021429,513,966,1.5999999999998654e-05,43.33
0.021424,0.021429,527,868,1.9999999999999185e-05,45.09
0.021422,0.021428,793,793,-2.5000000000000716e-05,44.67
0.021420,0.021427,497,731,-2.5999999999998247e-05,44.21
0.021419,0.021427,442,672,-2.5999999999998247e-05,43.97
0.021424,0.021426,356,670,-2.0000000000002655e-05,45.56
0.021415,0.021425,527,640,-2.9000000000001247e-05,43.19
0.021400,0.021423,517,650,-4.200000000000037e-05,39.50
0.021404,0.021421,368,626,-3.399999999999931e-05,40.95
0.021411,0.021420,478,623,-2.3999999999999716e-05,43.50
0.021419,0.021420,788,628,-1.2999999999999123e-05,46.35
0.021418,0.021420,273,623,-1.2000000000001593e-05,46.04
0.021392,0.021417,384,612,-3.500000000000031e-05,38.72
0.021379,0.021414,208,594,-4.400000000000237e-05,35.67
0.021380,0.021410,408,582,-3.799999999999984e-05,36.08
0.021379,0.021407,306,542,-3.300000000000178e-05,35.83
0.021394,0.021406,351,486,-1.2999999999999123e-05,42.30
0.021372,0.021403,596,486,-3.0000000000002247e-05,36.49
0.021322,0.021395,1423.0,524,-6.300000000000056e-05,27.31
0.021338,0.021390,429,509,-3.200000000000078e-05,33.11
0.021251,0.021376,3596.0,663,-9.800000000000086e-05,22.57
0.021267,0.021366,917,683,-5.4999999999999494e-05,27.16
0.021186,0.021349,3046.0,796,-9.99999999999994e-05,20.52
0.021215,0.021336,1630.0,852,-4.099999999999937e-05,27.37
0.021205,0.021324,847,872,-2.5999999999998247e-05,26.52
0.021152,0.021307,2562.0,983,-5.3999999999998494e-05,22.53
0.021071,0.021285,10085.0,1461.0,9.299999999999933e-05,18.06
0.021285,0.021285,6062.0,1738.0,0.00029499999999999665,47.62
0.021283,0.021285,3261.0,1883.0,0.0002680000000000009,47.45
0.021183,0.021275,2496.0,1983.0,0.00014400000000000177,39.71
0.021149,0.021263,1937.0,2041.0,8.800000000000127e-05,37.48
0.021154,0.021253,1949.0,2125.0,7.899999999999921e-05,38.03
0.021184,0.021246,2463.0,2229.0,8.900000000000227e-05,41.38
0.021203,0.021242,1580.0,2297.0,8.89999999999988e-05,43.46
0.021219,0.021240,985,2326.0,8.79999999999978e-05,45.23
0.021202,0.021236,1008.0,2361.0,5.3999999999998494e-05,43.67
0.021179,0.021231,795,2383.0,1.5000000000001124e-05,41.58
0.021131,0.021221,2477.0,2477.0,-0.00027699999999999947,37.54
0.021157,0.021215,1653.0,2489.0,-0.00023899999999999963,40.89
0.021168,0.021211,1020.9999999999999,2519.0,-0.0002160000000000009,42.30
0.021170,0.021207,874,2382.0,-0.00020199999999999732,42.57
0.021199,0.021206,770,2375.0,-0.00016200000000000242,46.45
0.021189,0.021204,1459.0,2296.0,-0.00016199999999999895,45.31
0.021159,0.021200,867,2258.0,-0.0001810000000000006,41.99
0.021141,0.021194,725,2251.0,-0.0001899999999999992,40.09
0.021121,0.021187,2268.0,2237.0,-0.00019299999999999873,38.03
0.021107,0.021180,1748.0,1820.0,-0.0001910000000000002,36.61
0.021126,0.021175,591,1546.0,-0.0001580000000000019,39.89
0.021114,0.021169,792,1423.0,-0.0001559999999999999,38.53
0.021097,0.021162,536,1325.0,-0.00016000000000000042,36.63
0.021073,0.021154,1008.0,1278.0,-0.00017199999999999854,34.08
0.021076,0.021146,1020.9999999999999,1232.0,-0.00015699999999999742,34.69
0.021049,0.021137,536,1136.0,-0.00016900000000000248,31.83
0.021077,0.021131,465,1080.0,-0.0001270000000000021,37.59
0.021087,0.021127,583,1060.0,-0.00010399999999999993,39.55
0.021096,0.021124,411,1030.0,-8.299999999999974e-05,41.34
0.021066,0.021119,584,1018.9999999999999,-0.00010199999999999793,37.37
0.021062,0.021113,447,918,-9.499999999999786e-05,36.86
0.021009,0.021103,992,885,-0.00013300000000000117,30.87
0.021043,0.021097,956,882,-8.299999999999974e-05,37.85
0.020993,0.021088,1193.0,898,-0.00011199999999999752,32.63
0.020953,0.021075,1511.0,935,-0.0001270000000000021,29.17
0.020933,0.021061,907,907,-0.00011900000000000105,27.59
0.020930,0.021049,2505.0,989,-9.89999999999984e-05,27.35
0.020944,0.021039,652,985,-6.600000000000009e-05,30.38
0.020936,0.021029,886,916,-5.7999999999999025e-05,29.62
0.020911,0.021018,1383.0,898,-6.600000000000009e-05,27.32
0.020894,0.021006,1815.0,959,-5.7999999999999025e-05,25.85
0.020861,0.020992,984,969,-7.199999999999915e-05,23.24
0.020879,0.020981,922,988,-3.699999999999884e-05,27.54
0.020890,0.020973,1084.0,992,-1.8000000000000654e-05,30.12
0.020907,0.020966,443,963,5.6999999999998024e-05,34.03
0.020912,0.020961,554,964,6.0999999999998555e-05,35.17
0.020908,0.020956,621,972,5.3999999999998494e-05,34.65
0.020897,0.020951,473,966,3.999999999999837e-05,33.20
0.020900,0.020946,510,971,3.999999999999837e-05,34.01
0.020905,0.020942,460,965,4.200000000000037e-05,35.42
0.020923,0.020940,506,968,5.6000000000000494e-05,40.36
0.020930,0.020939,811,959,5.6000000000000494e-05,42.21
0.020932,0.020938,720,947,5.199999999999996e-05,42.76
0.020952,0.020940,330,904,6.499999999999909e-05,48.05
0.020977,0.020943,985,878,7.799999999999821e-05,53.80
0.020984,0.020947,413,853,7.199999999999915e-05,55.29
0.020999,0.020952,1360.0,796,7.199999999999915e-05,58.39
0.021031,0.020960,570,791,8.400000000000074e-05,64.11
0.021026,0.020966,413,768,6.0999999999998555e-05,62.66
0.021009,0.020975,1130.0,693,1.5000000000001124e-05,57.54
0.021032,0.020981,380,663,2.5999999999998247e-05,62.06
0.021051,0.020987,488,641,3.500000000000031e-05,65.34
0.021065,0.020995,544,614,3.799999999999984e-05,67.57
0.020995,0.020995,388,611,-7.300000000000015e-05,50.20
0.020997,0.020995,199,594,-6.800000000000209e-05,50.59
0.020970,0.020993,510,588,-8.900000000000227e-05,45.41
0.020901,0.020984,1689.0,649,-0.00014400000000000177,35.42
0.020928,0.020979,2164.0,732,-9.900000000000186e-05,40.90
0.020915,0.020972,346,726,-9.599999999999886e-05,39.17
0.020920,0.020967,348,718,-7.699999999999721e-05,40.22
0.020949,0.020966,258,690,-3.400000000000278e-05,46.00
0.020943,0.020964,356,672,-2.9000000000001247e-05,45.03
0.020936,0.020961,1219.0,717,7.099999999999815e-05,43.87
0.020900,0.020955,537,694,3.299999999999831e-05,38.38
0.020919,0.020952,271,687,5.000000000000143e-05,42.47
0.020920,0.020949,416,640,4.900000000000043e-05,42.69
0.020969,0.020951,393,631,9.600000000000233e-05,52.15
0.020999,0.020955,233,622,0.00011999999999999858,56.85
0.020995,0.020959,199,603,0.00010800000000000046,56.06
0.020997,0.020963,243,559,0.00010299999999999893,56.39
0.021000,0.020966,193,550,9.800000000000086e-05,56.91
0.020997,0.020969,259,538,8.89999999999988e-05,56.19
0.020993,0.020971,275,525,7.800000000000168e-05,55.19
0.021015,0.020976,221,516,9.199999999999833e-05,59.46
0.021018,0.020980,285,521,8.499999999999827e-05,60.02
0.021068,0.020988,196,505,0.00011800000000000005,67.96
0.021083,0.020997,263,434,0.00011399999999999952,69.89
0.021047,0.021002,331,342,5.9000000000000025e-05,60.47
0.021049,0.021006,112,330,4.49999999999999e-05,60.79
0.021073,0.021013,115,319,5.500000000000296e-05,64.46
0.021085,0.021020,175,315,5.3999999999998494e-05,66.17
0.021112,0.021028,178,306,6.499999999999909e-05,69.70
0.021086,0.021034,146,252,2.3999999999999716e-05,62.89
0.021081,0.021038,191,235,1.1000000000000593e-05,61.65
0.021079,0.021042,158,229,-3.999999999999837e-05,61.13
0.021076,0.021045,250,221,-4.200000000000037e-05,60.30
0.021078,0.021049,141,208,-3.900000000000084e-05,60.68
0.021103,0.021054,87,201,-1.2999999999999123e-05,65.18
0.021072,0.021055,225,202,9.999999999999593e-06,56.55
0.021070,0.021057,462,213,-5.400000000000196e-05,56.03
0.021117,0.021063,132,210,6.700000000000109e-05,64.27
0.021138,0.021070,164,205,8.400000000000074e-05,67.23
0.021118,0.021074,370,210,6.1000000000002025e-05,61.97
0.021115,0.021078,141,206,5.3999999999998494e-05,61.20
0.021109,0.021081,185,201,4.49999999999999e-05,59.60
0.021111,0.021084,148,199,4.400000000000237e-05,59.97
0.021131,0.021091,238,209,5.7999999999999025e-05,63.87
0.021111,0.021093,791,243,3.300000000000178e-05,57.81
0.021117,0.021095,876,281,3.500000000000031e-05,59.06
0.021091,0.021095,488,296,-5.9000000000000025e-05,51.86
0.021096,0.021095,362,306,-5.099999999999896e-05,53.04
0.021129,0.021098,1413.0,369,-1.5000000000001124e-05,60.04
0.021179,0.021106,835,401,0.00010299999999999893,67.86
0.021119,0.021107,736,430,4.099999999999937e-05,54.17
0.021141,0.021110,418,438,6.0999999999998555e-05,57.55
0.021120,0.021111,363,450,3.799999999999984e-05,53.49
0.021153,0.021115,499,470,6.900000000000309e-05,58.45
0.021152,0.021119,709,494,6.600000000000009e-05,58.25
0.021174,0.021124,434,493,8.599999999999927e-05,61.42
0.021166,0.021128,330,503,7.400000000000115e-05,59.64
0.021163,0.021131,301,510,6.800000000000209e-05,58.96
0.021144,0.021132,438,513,4.49999999999999e-05,54.66
0.021141,0.021133,295,521,3.900000000000084e-05,53.99
0.021148,0.021135,393,531,4.300000000000137e-05,55.36
0.021142,0.021135,469,547,3.400000000000278e-05,53.88
0.021149,0.021137,425,541,3.799999999999984e-05,55.38
0.021160,0.021139,356,547,4.60000000000009e-05,57.71
0.021183,0.021143,269,521,6.499999999999909e-05,62.16
0.021172,0.021146,494,501,4.900000000000043e-05,58.97
0.021181,0.021149,352,495,4.999999999999796e-05,60.75
0.021173,0.021151,209,487,3.600000000000131e-05,58.33
0.021178,0.021154,193,426,3.500000000000031e-05,59.41
0.021199,0.021158,190,394,4.900000000000043e-05,63.70
0.021205,0.021163,272,371,4.70000000000019e-05,64.85
0.021173,0.021164,242,362,7.000000000000062e-06,54.91
0.021159,0.021163,298,358,-5.300000000000096e-05,51.22
0.021162,0.021163,195,343,-4.799999999999943e-05,51.96
0.021149,0.021162,374,326,-5.6999999999998024e-05,48.50
0.021169,0.021162,178,314,-3.399999999999931e-05,53.62
0.021160,0.021162,253,310,-3.899999999999737e-05,51.16
0.021164,0.021162,447,317,-3.099999999999978e-05,52.21
0.021151,0.021161,196,305,-4.000000000000184e-05,48.55
0.021146,0.021160,127,297,-3.999999999999837e-05,47.18
0.021145,0.021158,107,282,-3.599999999999784e-05,46.90
0.021140,0.021157,214,270,-3.500000000000031e-05,45.42
0.021119,0.021153,687,283,-4.49999999999999e-05,39.76
0.021121,0.021150,418,286,-3.399999999999931e-05,40.52
0.021114,0.021147,712,308,-2.8000000000000247e-05,38.68
0.021097,0.021142,245,295,-3.399999999999931e-05,34.57
0.021105,0.021138,261,291,-1.6999999999999654e-05,37.91
0.021123,0.021137,713,316,4.099999999999937e-05,44.75
0.021111,0.021134,329,323,2.7000000000002716e-05,41.47
0.021069,0.021128,478,337,-7.199999999999915e-05,32.50
0.021075,0.021123,843,366,-6.300000000000056e-05,34.67
0.021105,0.021121,756,392,-2.9000000000001247e-05,44.33
0.021085,0.021118,434,398,-4.60000000000009e-05,40.08
0.021075,0.021114,434,410,-5.300000000000096e-05,38.11
0.021072,0.021110,296,406,-5.300000000000096e-05,37.51
0.021076,0.021107,305,413,-4.699999999999843e-05,38.88
0.021104,0.021106,438,422,-1.5999999999998654e-05,47.56
0.021108,0.021107,816,440,-1.0000000000003062e-05,48.68
0.021096,0.021106,448,453,3.900000000000084e-05,45.53
0.021063,0.021101,534,473,4.9999999999980616e-06,38.22
0.021081,0.021100,588,497,-4.60000000000009e-05,43.55
0.021078,0.021097,468,510,-4.799999999999943e-05,42.88
0.021098,0.021098,567,504,-2.6000000000001716e-05,48.52
0.021095,0.021097,751,521,3.900000000000084e-05,47.75
0.021082,0.021096,537,512,2.3999999999999716e-05,44.50
0.021075,0.021094,293,514,1.5999999999998654e-05,42.81
0.021085,0.021093,232,513,2.3999999999999716e-05,45.97
0.021082,0.021092,258,490,1.9999999999999185e-05,45.16
0.021098,0.021093,258,487,3.500000000000031e-05,50.18
0.021067,0.021090,513,488,-6.600000000000009e-05,42.13
0.021062,0.021087,278,460,-6.799999999999862e-05,40.99
0.021068,0.021086,178,431,-5.7000000000001494e-05,42.99
0.021058,0.021083,1157.0,467,-6.0000000000001025e-05,40.53
0.021085,0.021081,452,480,-1.4000000000000123e-05,49.57
0.021094,0.021082,508,491,7.700000000000068e-05,52.18
0.021078,0.021082,903,514,5.9000000000000025e-05,47.48
0.021066,0.021080,425,494,4.60000000000009e-05,44.25
0.021072,0.021080,355,490,5.000000000000143e-05,46.22
0.021057,0.021077,939,510,3.299999999999831e-05,42.21
0.020999,0.021070,2923.0,627,-0.00010399999999999993,31.02
0.021016,0.021065,1979.0,702,-8.199999999999874e-05,36.35
0.020984,0.021057,689,708,-0.00011000000000000246,31.42
0.020923,0.021044,1480.0,745,-0.00016599999999999948,24.59
0.020825,0.021023,7565.0,1096.0,-0.0002500000000000002,17.87
0.020778,0.021000,4848.0,1324.0,-0.00028299999999999853,15.66
0.020690,0.020971,2193.0,1422.0,-0.0003480000000000011,12.53
0.020756,0.020950,2156.0,1517.0,-0.00025299999999999975,24.68
0.020739,0.020930,1795.0,1594.0,-0.00024400000000000116,23.76
0.020690,0.020907,2073.0,1672.0,-0.0002689999999999984,21.31
0.020632,0.020881,2816.0,1799.0,-0.0002920000000000006,18.83
0.020700,0.020864,2102.0,1895.0,-0.00019299999999999873,29.22
0.020681,0.020846,1643.0,1919.0,-0.00018400000000000014,28.14
0.020820,0.020844,2952.0,2040.0,-2.3999999999999716e-05,44.39
0.020879,0.020847,3382.0,2186.0,0.00026600000000000235,49.60
0.020862,0.020849,1147.0,2218.0,0.00023799999999999863,48.20
0.020914,0.020855,1291.0,2238.0,0.00027099999999999694,52.61
0.020889,0.020858,1271.0,2280.0,0.00022900000000000004,50.39
0.020932,0.020865,1463.0,2335.0,0.0002500000000000002,53.99
0.020985,0.020877,4380.0,2507.0,0.0002659999999999989,58.03
0.020964,0.020885,2050.0,2464.0,0.00021200000000000038,55.94
0.020982,0.020901,1448.0,2477.0,0.00017400000000000054,57.46
0.021001,0.020910,1291.0,2468.0,0.00017,59.08
0.021022,0.020921,948,2137.0,0.000168999999999999,60.84
0.021004,0.020929,731,1931.0,0.0001319999999999967,58.51
0.021008,0.020936,644,1854.0,0.00011800000000000005,58.89
0.021072,0.020949,1069.0,1799.0,0.00015899999999999942,64.45
0.020996,0.020954,811,1750.0,6.300000000000056e-05,54.94
0.020948,0.020953,1363.0,1715.0,9.000000000002062e-06,49.93
0.020809,0.020940,2302.0,1689.0,-0.00027299999999999894,38.87
0.020779,0.020924,5469.0,1857.0,-0.00029000000000000206,36.97
0.020742,0.020907,11104.0,2330.0,-0.0002960000000000011,34.71
0.020690,0.020886,6417.0,2504.0,-0.00031899999999999984,31.77
0.020723,0.020871,4242.0,2547.0,-0.0002580000000000013,35.50
0.020866,0.020870,2822.0,2630.0,-8.900000000000227e-05,48.61
0.020841,0.020867,2460.0,2689.0,-9.000000000000327e-05,46.82
0.020848,0.020866,2286.0,2740.0,-6.0000000000001025e-05,47.40
0.020873,0.020866,1201.0,2726.0,-1.4000000000000123e-05,49.54
0.020836,0.020863,2188.0,2617.0,0.00028600000000000153,46.53
0.020857,0.020863,1669.0,2598.0,0.00030000000000000165,48.44
0.020957,0.020872,1262.0,2586.0,0.0003830000000000014,56.44
0.020991,0.020883,4724.0,2750.0,0.00038900000000000046,58.78
0.021123,0.020906,6776.0,3024.0,0.0004720000000000002,66.34
0.021106,0.020925,2688.0,3111.0,0.00041000000000000064,64.69
0.021050,0.020937,2991.0,3224.0,0.0003119999999999998,59.46
0.021093,0.020952,2838.0,3334.0,0.0003170000000000013,62.00
0.021141,0.020970,2681.0,3415.0,0.00033000000000000043,64.66
0.021040,0.020976,3536.0,3551.0,0.00019599999999999826,55.80
0.020837,0.020963,6849.0,3825.0,-0.00037799999999999986,43.04
0.020836,0.020951,6446.0,4032.0,-0.0003709999999999998,42.98
0.020865,0.020943,3726.0,3945.0,-0.0003239999999999979,45.06
0.020914,0.020940,1399.0,3460.0,-0.0002590000000000023,48.48
0.020889,0.020935,1337.0,3206.0,-0.0002669999999999999,46.88
0.021004,0.020942,1995.0,3094.0,-0.0001370000000000017,54.36
0.020913,0.020939,1215.0,3013.0,-0.0002129999999999979,48.53
0.020963,0.020941,1560.0,2968.0,-0.00014899999999999983,51.60
0.020938,0.020941,1963.0,2952.0,-0.00016000000000000042,50.00
0.020959,0.020943,1284.0,2956.0,-0.0001260000000000011,51.37
0.020916,0.020940,1528.0,2923.0,-0.0001559999999999999,48.44
0.020953,0.020941,1254.0,2903.0,-0.00010699999999999946,51.03
0.020920,0.020939,794,2879.0,-0.00012799999999999964,48.68
0.020922,0.020938,2744.0,2780.0,-0.00011500000000000052,48.84
0.020949,0.020939,2245.0,2554.0,-7.700000000000068e-05,50.97
0.020943,0.020939,685,2453.0,-7.300000000000015e-05,50.46
0.020959,0.020941,1324.0,2370.0,-4.70000000000019e-05,51.83
0.020947,0.020942,1149.0,2286.0,-4.900000000000043e-05,50.70
0.020955,0.020943,1383.0,2221.0,-3.199999999999731e-05,51.46
0.020896,0.020938,2513.0,2170.0,-8.299999999999974e-05,45.86
0.020932,0.020938,920,1873.0,-3.799999999999984e-05,49.47
0.020960,0.020940,639,1583.0,0.0001920000000000012,52.15
0.020985,0.020944,564,1425.0,0.00020799999999999985,54.47
0.021002,0.020950,760,1393.0,0.00021099999999999938,56.03
0.020981,0.020953,484,1350.0,0.00017599999999999907,53.58
0.020967,0.020954,767,1289.0,0.00014899999999999983,51.96
0.020961,0.020955,438,1250.0,0.00013099999999999917,51.24
0.020971,0.020956,792,1211.0,0.00013000000000000164,52.42
0.020969,0.020957,579,1142.0,0.00011800000000000005,52.15
0.020945,0.020956,900,1123.0,8.399999999999727e-05,48.87
0.020943,0.020955,489,1071.0,7.199999999999915e-05,48.60
0.020895,0.020949,1049.0,1061.0,1.5000000000001124e-05,42.45
0.020787,0.020934,2359.0,1139.0,-0.00023000000000000104,32.49
0.020802,0.020921,755,1040.0,-0.00020899999999999738,34.78
0.020816,0.020911,638,959,-0.0001889999999999982,36.93
0.020714,0.020892,1928.0,1020.9999999999999,-0.00027900000000000147,29.34
0.020602,0.020865,3641.0,1137.0,-0.00036800000000000027,23.61
0.020669,0.020846,1258.0,1143.0,-0.00027900000000000147,32.15
0.020666,0.020829,710,1109.0,-0.0002610000000000008,31.98
0.020530,0.020801,4906.0,1229.0,-0.0003599999999999992,25.34
0.020583,0.020780,2395.0,1302.0,-0.00026299999999999935,31.32
0.020380,0.020742,2186.0,1380.0,-0.00041000000000000064,23.54
0.020365,0.020706,4204.0,1562.0,-0.0003559999999999987,23.09
0.020504,0.020687,4702.0,1759.0,-0.0001439999999999983,35.55
0.020619,0.020680,3007.0,1885.0,-1.6000000000002124e-05,43.68
