price,ema20,ema25,ema30,ema35,ema40,ema45,ema50,vol,vol_ema,predict
0.018767,0.018788,0.018790,0.018791,0.018792,0.018792,0.018791,0.018790,463,489,0.0187799
0.018756,0.018785,0.018787,0.018789,0.018790,0.018790,0.018790,0.018789,234,493,0.0187862
0.018755,0.018782,0.018785,0.018787,0.018788,0.018789,0.018788,0.018787,349,490,0.018793699999999997
0.018756,0.018779,0.018783,0.018785,0.018786,0.018787,0.018787,0.018786,239,462,0.018801899999999996
0.018747,0.018776,0.018780,0.018783,0.018784,0.018785,0.018785,0.018784,193,457,0.0188108
0.018772,0.018776,0.018779,0.018782,0.018784,0.018784,0.018785,0.018784,542,458,0.0188155
0.018798,0.018778,0.018781,0.018783,0.018784,0.018785,0.018785,0.018785,437,395,0.018817
0.018787,0.018779,0.018781,0.018783,0.018784,0.018785,0.018785,0.018785,516,373,0.018818899999999996
0.018791,0.018780,0.018782,0.018784,0.018785,0.018785,0.018785,0.018785,319,365,0.018818999999999995
0.018808,0.018783,0.018784,0.018785,0.018786,0.018787,0.018786,0.018786,426,359,0.018817499999999997
0.018829,0.018787,0.018787,0.018788,0.018789,0.018789,0.018788,0.018787,839,390,0.0188148
0.018819,0.018790,0.018790,0.018790,0.018790,0.018790,0.018790,0.018789,452,399,0.018813200000000002
0.018830,0.018794,0.018793,0.018793,0.018792,0.018792,0.018791,0.018790,495,402,0.0188085
0.018838,0.018798,0.018796,0.018796,0.018795,0.018794,0.018793,0.018792,934,432,0.0188039
0.018836,0.018802,0.018799,0.018798,0.018797,0.018796,0.018795,0.018794,371,441,0.018797400000000002
0.018819,0.018803,0.018801,0.018800,0.018798,0.018797,0.018796,0.018795,449,434,0.018794900000000003
0.018813,0.018804,0.018802,0.018800,0.018799,0.018798,0.018797,0.018796,354,439,0.0187889
0.018806,0.018804,0.018802,0.018801,0.018800,0.018799,0.018797,0.018796,356,433,0.0187849
0.018792,0.018803,0.018801,0.018800,0.018799,0.018798,0.018797,0.018796,391,439,0.018780599999999998
0.018793,0.018802,0.018801,0.018800,0.018799,0.018798,0.018797,0.018796,431,440,0.018771299999999998
0.018802,0.018802,0.018801,0.018800,0.018799,0.018798,0.018797,0.018796,372,435,0.0187618
0.018803,0.018802,0.018801,0.018800,0.018799,0.018798,0.018797,0.018796,5121.0,679,0.0187479
0.018783,0.018801,0.018800,0.018799,0.018798,0.018798,0.018797,0.018796,1493.0,737,0.0187381
0.018792,0.018800,0.018799,0.018799,0.018798,0.018797,0.018797,0.018796,1596.0,804,0.018729199999999998
0.018771,0.018797,0.018797,0.018797,0.018796,0.018796,0.018796,0.018795,993,844,0.0187228
0.018794,0.018797,0.018797,0.018797,0.018796,0.018796,0.018795,0.018795,785,856,0.0187112
0.018753,0.018792,0.018793,0.018794,0.018794,0.018794,0.018794,0.018793,1434.0,910,0.0187038
0.018766,0.018790,0.018791,0.018792,0.018792,0.018792,0.018792,0.018792,755,931,0.0186959
0.018749,0.018784,0.018786,0.018787,0.018788,0.018789,0.018789,0.018789,959,963,0.018687100000000005
0.018700,0.018776,0.018779,0.018782,0.018784,0.018785,0.018785,0.018786,1723.0,1026.0,0.018681500000000004
0.018707,0.018769,0.018774,0.018777,0.018779,0.018781,0.018782,0.018783,1490.0,1076.0,0.0186751
0.018664,0.018759,0.018765,0.018770,0.018773,0.018775,0.018777,0.018778,3371.0,1198.0,0.018676199999999997
0.018685,0.018752,0.018759,0.018764,0.018768,0.018771,0.018773,0.018774,822,1220.0,0.0186741
0.018703,0.018748,0.018755,0.018760,0.018764,0.018768,0.018770,0.018772,2222.0,1309.0,0.01867
0.018707,0.018744,0.018751,0.018757,0.018761,0.018765,0.018767,0.018769,1002.9999999999999,1341.0,0.018665400000000002
0.018678,0.018734,0.018742,0.018749,0.018754,0.018758,0.018761,0.018763,529,1360.0,0.018665099999999997
0.018679,0.018729,0.018738,0.018744,0.018750,0.018754,0.018757,0.018760,833,1380.0,0.0186676
0.018687,0.018725,0.018734,0.018741,0.018746,0.018751,0.018754,0.018757,659,1395.0,0.0186703
0.018661,0.018719,0.018728,0.018735,0.018741,0.018746,0.018750,0.018753,841,1181.0,0.0186771
0.018644,0.018712,0.018722,0.018730,0.018736,0.018741,0.018746,0.018749,1114.0,1162.0,0.018684
0.018643,0.018705,0.018716,0.018724,0.018731,0.018736,0.018741,0.018745,950,1130.0,0.0186928
0.018675,0.018702,0.018712,0.018721,0.018728,0.018733,0.018738,0.018742,944,1127.0,0.018695299999999998
0.018664,0.018699,0.018709,0.018717,0.018724,0.018730,0.018735,0.018739,712,1124.0,0.0187001
0.018662,0.018695,0.018705,0.018714,0.018721,0.018727,0.018732,0.018736,542,1122.0,0.018706599999999997
0.018661,0.018692,0.018702,0.018710,0.018717,0.018724,0.018729,0.018733,675,1084.0,0.018712200000000002
0.018675,0.018690,0.018700,0.018708,0.018715,0.018721,0.018726,0.018731,639,1078.0,0.018717
0.018704,0.018692,0.018700,0.018708,0.018714,0.018720,0.018725,0.018730,591,1061.0,0.018720300000000002
0.018714,0.018694,0.018701,0.018708,0.018714,0.018720,0.018725,0.018729,658,1046.0,0.0187219
0.018729,0.018697,0.018703,0.018709,0.018715,0.018720,0.018725,0.018729,720,996.0,0.018721599999999998
0.018713,0.018699,0.018704,0.018710,0.018715,0.018720,0.018725,0.018728,732,958,0.018723499999999997
0.018731,0.018702,0.018706,0.018711,0.018716,0.018721,0.018725,0.018729,280,803,0.018723300000000002
0.018700,0.018702,0.018706,0.018710,0.018715,0.018720,0.018724,0.018727,664,795,0.0187271
0.018712,0.018703,0.018706,0.018710,0.018715,0.018719,0.018723,0.018727,298,699,0.018730200000000002
0.018727,0.018705,0.018708,0.018711,0.018716,0.018720,0.018723,0.018727,186,658,0.0187334
0.018717,0.018706,0.018708,0.018712,0.018716,0.018720,0.018723,0.018726,334,645,0.0187374
0.018723,0.018708,0.018710,0.018713,0.018716,0.018720,0.018723,0.018726,268,632,0.018741
0.018737,0.018710,0.018712,0.018714,0.018717,0.018721,0.018724,0.018727,240,602,0.018743
0.018730,0.018712,0.018713,0.018715,0.018718,0.018721,0.018724,0.018727,860,612,0.0187449
0.018726,0.018714,0.018714,0.018716,0.018718,0.018721,0.018724,0.018727,341,587,0.018752899999999996
0.018732,0.018715,0.018715,0.018717,0.018719,0.018722,0.018724,0.018727,774,570,0.018763299999999997
0.018729,0.018717,0.018716,0.018718,0.018720,0.018722,0.018725,0.018727,294,538,0.0187752
0.018738,0.018719,0.018718,0.018719,0.018721,0.018723,0.018725,0.018728,149,498,0.018784799999999997
0.018743,0.018721,0.018720,0.018721,0.018722,0.018724,0.018726,0.018728,306,478,0.0187952
0.018759,0.018725,0.018723,0.018723,0.018724,0.018726,0.018727,0.018729,434,472,0.0188035
0.018757,0.018728,0.018726,0.018725,0.018726,0.018727,0.018729,0.018730,490,463,0.0188124
0.018759,0.018731,0.018728,0.018727,0.018728,0.018729,0.018730,0.018732,253,444,0.018821499999999998
0.018757,0.018733,0.018730,0.018729,0.018729,0.018730,0.018731,0.018733,411,435,0.0188315
0.018749,0.018735,0.018732,0.018731,0.018730,0.018731,0.018732,0.018733,542,429,0.0188406
0.018806,0.018741,0.018738,0.018735,0.018735,0.018735,0.018735,0.018736,1253.0,455,0.0188447
0.018836,0.018750,0.018745,0.018742,0.018740,0.018740,0.018740,0.018740,642,451,0.018845399999999998
0.018848,0.018760,0.018753,0.018749,0.018746,0.018745,0.018744,0.018744,643,469,0.018846400000000003
0.018834,0.018767,0.018759,0.018754,0.018751,0.018749,0.018748,0.018748,597,466,0.0188498
0.018847,0.018774,0.018766,0.018760,0.018756,0.018754,0.018752,0.018752,696,486,0.0188527
0.018842,0.018781,0.018772,0.018766,0.018761,0.018758,0.018756,0.018755,525,503,0.0188568
0.018846,0.018787,0.018778,0.018771,0.018766,0.018763,0.018760,0.018759,320,502,0.0188621
0.018850,0.018793,0.018783,0.018776,0.018771,0.018767,0.018764,0.018762,474,512,0.0188674
0.018857,0.018799,0.018789,0.018781,0.018775,0.018771,0.018768,0.018766,531,527,0.0188718
0.018840,0.018803,0.018793,0.018785,0.018779,0.018775,0.018771,0.018769,1134.0,540,0.018878
0.018847,0.018807,0.018797,0.018789,0.018783,0.018778,0.018775,0.018772,277,537,0.0188836
0.018843,0.018811,0.018800,0.018792,0.018786,0.018781,0.018778,0.018775,422,520,0.018892
0.018858,0.018815,0.018805,0.018797,0.018790,0.018785,0.018781,0.018778,438,527,0.0188996
0.018868,0.018820,0.018810,0.018801,0.018794,0.018789,0.018785,0.018782,323,536,0.0189078
0.018876,0.018826,0.018815,0.018806,0.018799,0.018793,0.018789,0.018785,336,537,0.0189159
0.018883,0.018831,0.018820,0.018811,0.018804,0.018798,0.018793,0.018789,197,525,0.0189218
0.018899,0.018837,0.018826,0.018817,0.018809,0.018803,0.018798,0.018793,485,525,0.0189271
0.018903,0.018844,0.018832,0.018822,0.018814,0.018808,0.018802,0.018798,675,546,0.0189312
0.018901,0.018849,0.018837,0.018827,0.018819,0.018812,0.018806,0.018802,250,538,0.018932899999999996
0.018902,0.018854,0.018842,0.018832,0.018824,0.018816,0.018811,0.018806,379,530,0.0189346
0.018903,0.018859,0.018847,0.018837,0.018828,0.018821,0.018815,0.018810,250,480,0.018934799999999998
0.018927,0.018865,0.018853,0.018843,0.018833,0.018826,0.018819,0.018814,487,472,0.018932499999999998
0.018934,0.018872,0.018859,0.018848,0.018839,0.018831,0.018824,0.018819,645,472,0.018930400000000003
0.018950,0.018879,0.018866,0.018855,0.018845,0.018837,0.018830,0.018824,1022.9999999999999,493,0.018926400000000003
0.018957,0.018887,0.018873,0.018862,0.018851,0.018843,0.018835,0.018829,499,483,0.018924500000000004
0.018942,0.018892,0.018879,0.018867,0.018856,0.018848,0.018840,0.018834,413,478,0.0189249
0.018952,0.018898,0.018884,0.018872,0.018862,0.018853,0.018845,0.018838,518,488,0.0189247
0.018944,0.018902,0.018889,0.018877,0.018866,0.018857,0.018849,0.018842,405,484,0.0189248
0.018918,0.018904,0.018891,0.018880,0.018869,0.018860,0.018852,0.018845,686,492,0.018928099999999996
0.018919,0.018905,0.018893,0.018882,0.018872,0.018863,0.018855,0.018848,232,447,0.018929599999999998
0.018905,0.018905,0.018894,0.018884,0.018874,0.018865,0.018857,0.018850,574,462,0.018930799999999998
0.018904,0.018905,0.018895,0.018885,0.018875,0.018867,0.018859,0.018853,260,454,0.0189319
0.018913,0.018906,0.018896,0.018887,0.018878,0.018869,0.018862,0.018855,378,451,0.018933
0.018910,0.018906,0.018897,0.018888,0.018879,0.018871,0.018864,0.018857,402,455,0.018935699999999996
0.018938,0.018909,0.018900,0.018891,0.018883,0.018874,0.018867,0.018860,253,450,0.0189344
0.018946,0.018913,0.018904,0.018895,0.018886,0.018878,0.018870,0.018864,204,451,0.0189337
0.018950,0.018916,0.018908,0.018898,0.018890,0.018881,0.018874,0.018867,220,438,0.018933
0.018945,0.018919,0.018910,0.018901,0.018893,0.018885,0.018877,0.018870,187,413,0.018937500000000003
0.018951,0.018922,0.018914,0.018905,0.018896,0.018888,0.018880,0.018873,158,409,0.018941200000000002
0.018934,0.018923,0.018915,0.018907,0.018898,0.018890,0.018883,0.018876,375,408,0.0189531
0.018917,0.018923,0.018915,0.018907,0.018899,0.018891,0.018884,0.018877,267,409,0.018967599999999998
0.018915,0.018922,0.018915,0.018908,0.018900,0.018893,0.018885,0.018879,246,397,0.018982000000000002
0.018924,0.018921,0.018916,0.018909,0.018902,0.018895,0.018888,0.018882,339,336,0.0189963
0.018937,0.018923,0.018918,0.018911,0.018904,0.018897,0.018890,0.018884,250,324,0.019018100000000003
0.018925,0.018923,0.018918,0.018912,0.018905,0.018899,0.018892,0.018886,216,314,0.0190724
0.018939,0.018925,0.018920,0.018914,0.018907,0.018900,0.018894,0.018888,253,301,0.0191318
0.018943,0.018926,0.018921,0.018916,0.018909,0.018903,0.018896,0.018890,220,292,0.019187299999999997
0.018990,0.018932,0.018927,0.018920,0.018914,0.018907,0.018900,0.018894,1191.0,317,0.019218600000000002
0.018988,0.018938,0.018931,0.018925,0.018918,0.018911,0.018904,0.018898,429,327,0.019245900000000003
0.019053,0.018949,0.018941,0.018933,0.018925,0.018918,0.018910,0.018904,1945.0,395,0.019258099999999997
0.019062,0.018960,0.018950,0.018941,0.018933,0.018925,0.018917,0.018910,810,423,0.0192668
0.019059,0.018969,0.018959,0.018949,0.018940,0.018931,0.018923,0.018916,918,450,0.019277499999999996
0.019067,0.018978,0.018967,0.018957,0.018947,0.018938,0.018929,0.018922,625,461,0.019292999999999998
0.019155,0.018995,0.018981,0.018969,0.018958,0.018949,0.018939,0.018931,2982.0,597,0.019304199999999997
0.019468,0.019040,0.019019,0.019002,0.018987,0.018974,0.018962,0.018952,6319.0,903,0.019283799999999997
0.019533,0.019087,0.019058,0.019036,0.019017,0.019001,0.018987,0.018975,2906.0,1037.0,0.019246400000000004
0.019498,0.019126,0.019092,0.019066,0.019044,0.019025,0.019009,0.018995,2203.0,1138.0,0.0192161
0.019303,0.019143,0.019108,0.019081,0.019058,0.019039,0.019022,0.019007,4652.0,1363.0,0.019206
0.019261,0.019154,0.019120,0.019093,0.019070,0.019050,0.019032,0.019017,2478.0,1468.0,0.019202
0.019175,0.019156,0.019124,0.019098,0.019075,0.019056,0.019039,0.019023,1134.0,1511.0,0.0192131
0.019149,0.019156,0.019126,0.019101,0.019079,0.019060,0.019043,0.019028,1141.0,1556.0,0.0192256
0.019166,0.019157,0.019129,0.019105,0.019084,0.019066,0.019049,0.019034,1370.0,1619.0,0.019231699999999997
0.019222,0.019163,0.019136,0.019113,0.019092,0.019073,0.019056,0.019041,2123.0,1708.0,0.0192334
0.019267,0.019173,0.019146,0.019123,0.019102,0.019083,0.019065,0.019050,2023.0000000000002,1797.0,0.0192303
0.019264,0.019181,0.019156,0.019132,0.019111,0.019091,0.019074,0.019058,1422.0,1857.0,0.0192274
0.019159,0.019179,0.019156,0.019134,0.019113,0.019095,0.019078,0.019062,1071.0,1898.0,0.019231500000000002
0.019195,0.019181,0.019159,0.019138,0.019118,0.019100,0.019083,0.019067,786,1926.0,0.0192324
0.019202,0.019183,0.019162,0.019142,0.019123,0.019105,0.019088,0.019073,1926.0,1963.0,0.0192336
0.019221,0.019186,0.019167,0.019147,0.019128,0.019110,0.019094,0.019079,1291.0,2005.9999999999998,0.019231
0.019286,0.019196,0.019176,0.019156,0.019137,0.019119,0.019102,0.019087,973,1958.0,0.0192209
0.019274,0.019203,0.019183,0.019163,0.019144,0.019126,0.019110,0.019094,1503.0,1992.0,0.019212800000000002
0.019227,0.019206,0.019187,0.019168,0.019149,0.019131,0.019115,0.019099,569,1975.0,0.019209099999999996
0.019239,0.019209,0.019191,0.019172,0.019154,0.019137,0.019120,0.019105,547,1971.0,0.0192028
0.019236,0.019211,0.019194,0.019176,0.019159,0.019141,0.019125,0.019110,714,1857.0,0.019201199999999995
0.019235,0.019214,0.019197,0.019180,0.019163,0.019146,0.019130,0.019115,529,1568.0,0.0192007
0.019200,0.019212,0.019198,0.019181,0.019165,0.019149,0.019133,0.019118,1319.0,1489.0,0.019202900000000002
0.019204,0.019212,0.019198,0.019183,0.019167,0.019151,0.019136,0.019122,552,1406.0,0.019204199999999998
0.019214,0.019212,0.019199,0.019185,0.019170,0.019154,0.019140,0.019125,419,1194.0,0.019203
0.019195,0.019210,0.019199,0.019186,0.019171,0.019156,0.019142,0.019128,419,1091.0,0.019205500000000004
0.019185,0.019208,0.019198,0.019185,0.019172,0.019158,0.019144,0.019130,420,1056.0,0.019209700000000003
0.019193,0.019206,0.019198,0.019186,0.019173,0.019160,0.019146,0.019133,343,1016.0,0.019214000000000002
0.019190,0.019205,0.019197,0.019186,0.019174,0.019161,0.019148,0.019135,301,962,0.0192197
0.019176,0.019202,0.019195,0.019186,0.019174,0.019162,0.019149,0.019136,462,879,0.0192262
0.019220,0.019204,0.019197,0.019188,0.019177,0.019165,0.019152,0.019140,519,804,0.019232400000000004
0.019230,0.019206,0.019200,0.019191,0.019180,0.019168,0.019156,0.019143,208,744,0.019247999999999998
0.019222,0.019208,0.019201,0.019193,0.019182,0.019170,0.019158,0.019146,1494.0,765,0.019258100000000004
0.019217,0.019209,0.019203,0.019194,0.019184,0.019173,0.019161,0.019149,827,767,0.0192692
0.019202,0.019208,0.019203,0.019195,0.019185,0.019174,0.019163,0.019151,374,689,0.019282399999999998
0.019220,0.019209,0.019204,0.019196,0.019187,0.019176,0.019165,0.019154,1002.9999999999999,675,0.0192963
0.019227,0.019211,0.019206,0.019198,0.019189,0.019179,0.019168,0.019157,273,640,0.0193129
0.019236,0.019213,0.019208,0.019201,0.019192,0.019182,0.019171,0.019160,277,578,0.0193298
0.019247,0.019216,0.019211,0.019204,0.019195,0.019185,0.019174,0.019163,516,576,0.0193467
0.019241,0.019219,0.019213,0.019206,0.019197,0.019188,0.019177,0.019166,641,580,0.0193635
0.019282,0.019225,0.019219,0.019211,0.019202,0.019192,0.019182,0.019171,1503.0,620,0.0193755
0.019386,0.019240,0.019232,0.019222,0.019212,0.019202,0.019191,0.019179,1202.0,654,0.019376800000000003
0.019323,0.019248,0.019239,0.019229,0.019218,0.019208,0.019196,0.019185,511,613,0.0193814
0.019328,0.019256,0.019245,0.019235,0.019224,0.019213,0.019202,0.019191,753,623,0.019383400000000002
0.019334,0.019263,0.019252,0.019242,0.019231,0.019219,0.019208,0.019196,756,640,0.0193854
0.019359,0.019272,0.019260,0.019249,0.019238,0.019226,0.019214,0.019203,457,642,0.0193859
0.019393,0.019284,0.019271,0.019258,0.019246,0.019234,0.019222,0.019210,746,658,0.0193852
0.019405,0.019295,0.019281,0.019268,0.019255,0.019243,0.019230,0.019218,625,672,0.019379900000000002
0.019416,0.019307,0.019291,0.019277,0.019264,0.019251,0.019238,0.019225,668,691,0.019371299999999998
0.019409,0.019317,0.019300,0.019286,0.019272,0.019259,0.019246,0.019233,755,705,0.019363000000000002
0.019402,0.019325,0.019308,0.019293,0.019279,0.019266,0.019252,0.019239,529,706,0.0193571
0.019399,0.019332,0.019315,0.019300,0.019286,0.019272,0.019259,0.019246,1233.0,757,0.0193516
0.019369,0.019335,0.019319,0.019305,0.019291,0.019277,0.019264,0.019250,355,700,0.0193481
0.019348,0.019337,0.019322,0.019307,0.019294,0.019280,0.019267,0.019254,415,680,0.019346799999999997
0.019354,0.019338,0.019324,0.019310,0.019297,0.019284,0.019271,0.019258,186,670,0.019344399999999994
0.019364,0.019341,0.019327,0.019314,0.019301,0.019288,0.019275,0.019262,286,634,0.0193359
0.019386,0.019345,0.019332,0.019319,0.019306,0.019293,0.019280,0.019267,179,630,0.0193269
0.019352,0.019346,0.019333,0.019321,0.019308,0.019296,0.019283,0.019270,229,627,0.019320900000000002
0.019330,0.019344,0.019333,0.019321,0.019309,0.019297,0.019285,0.019273,297,616,0.0193169
0.019326,0.019342,0.019332,0.019322,0.019310,0.019299,0.019287,0.019275,171,593,0.019313600000000004
0.019343,0.019342,0.019333,0.019323,0.019312,0.019301,0.019289,0.019278,126,524,0.019310800000000003
0.019344,0.019343,0.019334,0.019324,0.019314,0.019303,0.019292,0.019280,69,467,0.019306200000000003
0.019334,0.019342,0.019334,0.019325,0.019315,0.019304,0.019293,0.019282,459,465,0.019301600000000002
0.019335,0.019341,0.019334,0.019326,0.019316,0.019306,0.019295,0.019284,210,438,0.019295000000000003
0.019330,0.019340,0.019334,0.019326,0.019317,0.019307,0.019297,0.019286,289,414,0.019288500000000004
0.019279,0.019334,0.019330,0.019323,0.019315,0.019306,0.019296,0.019286,463,414,0.019285000000000004
0.019296,0.019331,0.019327,0.019321,0.019314,0.019305,0.019296,0.019286,363,395,0.0192795
0.019292,0.019327,0.019324,0.019319,0.019313,0.019305,0.019296,0.019286,226,375,0.019274700000000002
0.019290,0.019323,0.019322,0.019317,0.019311,0.019304,0.019296,0.019287,89,346,0.019268700000000003
0.019293,0.019321,0.019319,0.019316,0.019310,0.019303,0.019295,0.019287,218,320,0.0192581
0.019315,0.019320,0.019319,0.019316,0.019311,0.019304,0.019296,0.019288,237,305,0.019251499999999998
0.019298,0.019318,0.019318,0.019315,0.019310,0.019304,0.019296,0.019288,97,248,0.0192451
0.019288,0.019315,0.019315,0.019313,0.019309,0.019303,0.019296,0.019288,265,244,0.0192409
0.019269,0.019311,0.019312,0.019310,0.019306,0.019301,0.019295,0.019288,747,260,0.019240600000000004
0.019265,0.019306,0.019308,0.019307,0.019304,0.019299,0.019294,0.019287,499,276,0.019242
0.019244,0.019300,0.019303,0.019303,0.019301,0.019297,0.019291,0.019285,318,277,0.0192459
0.019241,0.019295,0.019298,0.019299,0.019297,0.019294,0.019289,0.019283,222,280,0.019250299999999998
0.019244,0.019290,0.019294,0.019296,0.019294,0.019292,0.019287,0.019282,246,280,0.019252699999999998
0.019230,0.019284,0.019289,0.019291,0.019291,0.019289,0.019285,0.019280,204,276,0.0192521
0.019187,0.019275,0.019281,0.019285,0.019285,0.019284,0.019281,0.019276,1043.0,319,0.019257500000000004
0.019249,0.019272,0.019279,0.019282,0.019283,0.019282,0.019279,0.019275,763,351,0.0192578
0.019234,0.019269,0.019275,0.019279,0.019280,0.019280,0.019277,0.019273,358,366,0.0192609
0.019246,0.019267,0.019273,0.019277,0.019278,0.019278,0.019276,0.019272,475,366,0.0192627
0.019266,0.019267,0.019273,0.019276,0.019278,0.019277,0.019275,0.019272,498,381,0.019263999999999996
0.019279,0.019268,0.019273,0.019276,0.019278,0.019277,0.019276,0.019272,165,375,0.0192657
0.019283,0.019269,0.019274,0.019277,0.019278,0.019278,0.019276,0.019273,278,365,0.0192664
0.019285,0.019271,0.019275,0.019277,0.019279,0.019278,0.019276,0.019273,292,362,0.0192663
0.019268,0.019270,0.019274,0.019277,0.019278,0.019278,0.019276,0.019273,497,375,0.0192699
0.019224,0.019266,0.019270,0.019273,0.019275,0.019275,0.019274,0.019271,323,387,0.0192773
0.019241,0.019264,0.019268,0.019271,0.019273,0.019273,0.019272,0.019270,1228.0,438,0.019279499999999998
0.019252,0.019263,0.019267,0.019270,0.019272,0.019272,0.019271,0.019269,577,455,0.0192826
0.019265,0.019263,0.019267,0.019270,0.019272,0.019272,0.019271,0.019269,960,498,0.019284799999999998
0.019264,0.019263,0.019267,0.019269,0.019271,0.019272,0.019271,0.019269,586,514,0.0192869
0.019279,0.019264,0.019267,0.019270,0.019272,0.019272,0.019271,0.019269,344,494,0.019287699999999998
0.019296,0.019267,0.019270,0.019272,0.019273,0.019273,0.019272,0.019270,694,503,0.0192878
0.019290,0.019270,0.019271,0.019273,0.019274,0.019274,0.019273,0.019271,227,499,0.019289499999999998
0.019284,0.019271,0.019272,0.019274,0.019274,0.019274,0.019273,0.019272,608,518,0.019291899999999997
0.019304,0.019274,0.019275,0.019276,0.019276,0.019276,0.019275,0.019273,254,519,0.019295299999999998
0.019298,0.019276,0.019276,0.019277,0.019277,0.019277,0.019276,0.019274,623,540,0.019306499999999997
0.019263,0.019275,0.019275,0.019276,0.019276,0.019276,0.019275,0.019273,883,532,0.019325600000000002
0.019283,0.019276,0.019276,0.019277,0.019277,0.019277,0.019276,0.019274,346,511,0.019344000000000004
0.019287,0.019277,0.019277,0.019277,0.019277,0.019277,0.019276,0.019274,446,515,0.0193565
0.019285,0.019278,0.019277,0.019278,0.019278,0.019277,0.019276,0.019275,752,529,0.0193682
0.019287,0.019279,0.019278,0.019278,0.019278,0.019278,0.019277,0.019275,1488.0,578,0.0193814
0.019297,0.019280,0.019280,0.019280,0.019279,0.019279,0.019278,0.019276,2661.0,703,0.019393799999999996
0.019307,0.019283,0.019282,0.019281,0.019281,0.019280,0.019279,0.019277,1587.0,769,0.0194044
0.019308,0.019285,0.019284,0.019283,0.019282,0.019282,0.019280,0.019278,529,781,0.0194146
0.019338,0.019290,0.019288,0.019287,0.019285,0.019284,0.019283,0.019281,2861.0,899,0.0194229
0.019410,0.019302,0.019297,0.019295,0.019292,0.019290,0.019288,0.019286,1080.0,937,0.0194258
0.019454,0.019316,0.019309,0.019305,0.019301,0.019298,0.019296,0.019292,2098.0,980,0.0194237
0.019467,0.019331,0.019322,0.019315,0.019311,0.019307,0.019303,0.019299,1065.0,1004.9999999999999,0.0194163
0.019412,0.019338,0.019328,0.019322,0.019316,0.019312,0.019308,0.019304,725,993,0.019412600000000002
0.019402,0.019344,0.019334,0.019327,0.019321,0.019316,0.019312,0.019308,801,1004.0,0.0194102
0.019419,0.019351,0.019341,0.019333,0.019326,0.019321,0.019317,0.019312,302,1000.9999999999999,0.019407
0.019421,0.019358,0.019347,0.019338,0.019332,0.019326,0.019321,0.019316,1075.0,1020.0,0.0194053
0.019413,0.019363,0.019352,0.019343,0.019336,0.019330,0.019325,0.019320,995.0,1059.0,0.0194071
0.019410,0.019368,0.019356,0.019347,0.019340,0.019334,0.019329,0.019324,468,1052.0,0.0194108
0.019421,0.019373,0.019361,0.019352,0.019345,0.019338,0.019333,0.019327,378,1058.0,0.019412099999999998
0.019439,0.019379,0.019367,0.019358,0.019350,0.019343,0.019337,0.019332,553,1055.0,0.0194108
0.019433,0.019384,0.019372,0.019363,0.019355,0.019348,0.019342,0.019336,460,1033.0,0.0194102
0.019393,0.019385,0.019374,0.019365,0.019357,0.019350,0.019344,0.019338,632,1048.0,0.0194161
0.019375,0.019384,0.019374,0.019365,0.019358,0.019351,0.019345,0.019339,435,1047.0,0.0194252
0.019378,0.019384,0.019374,0.019366,0.019359,0.019352,0.019347,0.019341,283,1024.0,0.019429400000000003
0.019387,0.019384,0.019375,0.019367,0.019360,0.019354,0.019348,0.019343,960,997.0,0.019434800000000002
0.019404,0.019386,0.019378,0.019370,0.019363,0.019357,0.019351,0.019345,197,874,0.0194384
0.019431,0.019392,0.019384,0.019376,0.019369,0.019362,0.019356,0.019351,1490.0,856,0.0194421
0.019447,0.019397,0.019388,0.019380,0.019373,0.019367,0.019360,0.019355,825,754,0.0194408
0.019434,0.019400,0.019392,0.019384,0.019377,0.019370,0.019364,0.019358,989,750,0.019440900000000004
0.019426,0.019403,0.019395,0.019387,0.019379,0.019373,0.019366,0.019360,914,690,0.019441100000000003
0.019427,0.019405,0.019397,0.019389,0.019382,0.019375,0.019369,0.019363,591,667,0.0194419
0.019452,0.019410,0.019401,0.019393,0.019386,0.019379,0.019373,0.019366,558,658,0.019439400000000003
0.019466,0.019415,0.019406,0.019398,0.019390,0.019383,0.019377,0.019370,1645.0,700,0.019435300000000003
0.019420,0.019415,0.019407,0.019399,0.019392,0.019385,0.019378,0.019372,1941.0,782,0.019437000000000003
0.019441,0.019418,0.019410,0.019402,0.019395,0.019388,0.019381,0.019375,918,775,0.019436500000000002
0.019440,0.019420,0.019412,0.019405,0.019397,0.019390,0.019384,0.019378,631,756,0.0194379
0.019468,0.019425,0.019417,0.019409,0.019401,0.019394,0.019387,0.019381,772,772,0.019437600000000003
0.019434,0.019425,0.019418,0.019410,0.019403,0.019396,0.019389,0.019383,670,786,0.0194413
0.019435,0.019426,0.019419,0.019412,0.019405,0.019398,0.019391,0.019385,411,779,0.0194448
0.019428,0.019427,0.019420,0.019413,0.019406,0.019399,0.019393,0.019387,332,773,0.0194461
0.019435,0.019427,0.019421,0.019414,0.019408,0.019401,0.019395,0.019389,788,781,0.019446899999999996
0.019427,0.019427,0.019421,0.019415,0.019409,0.019402,0.019396,0.019390,485,783,0.019446799999999997
0.019425,0.019427,0.019422,0.019416,0.019410,0.019403,0.019397,0.019392,415,790,0.0194472
0.019437,0.019428,0.019423,0.019417,0.019411,0.019405,0.019399,0.019393,640,774,0.0194485
0.019436,0.019430,0.019425,0.019420,0.019414,0.019408,0.019402,0.019397,285,789,0.019450000000000002
