price,supertrendSell,supertrendBuy,rsi,ema
0.069000,n/a,0.07,42.89,0.069014
0.069066,n/a,0.07,49.57,0.069015
0.069046,n/a,0.07,45.60,0.069015
0.069040,n/a,0.07,54.78,0.069015
0.068962,n/a,0.07,31.11,0.069015
0.068963,n/a,0.07,14.73,0.069014
0.068967,n/a,0.07,1.59,0.069014
0.068920,n/a,0.07,1.59,0.069013
0.068967,n/a,0.07,13.34,0.069013
0.069027,n/a,0.07,37.11,0.069013
0.069079,n/a,0.07,70.44,0.069013
0.069140,n/a,0.07,91.77,0.069015
0.069100,n/a,0.07,92.03,0.069017
0.069119,n/a,0.07,86.61,0.069018
0.069160,n/a,0.07,86.41,0.069019
0.069165,n/a,0.07,94.38,0.069021
0.069101,n/a,0.07,86.87,0.069021
0.069097,n/a,0.07,73.38,0.069022
0.069104,n/a,0.07,60.81,0.069023
0.069099,n/a,0.07,60.12,0.069024
0.069118,n/a,0.07,59.77,0.069025
0.069089,n/a,0.07,39.00,0.069025
0.069097,n/a,0.07,22.36,0.069026
0.069087,n/a,0.07,3.06,0.069027
0.069064,n/a,0.07,3.06,0.069027
0.069039,n/a,0.07,0.00,0.069027
0.069054,n/a,0.07,4.30,0.069027
0.069056,n/a,0.07,9.18,0.069028
0.069092,n/a,0.07,24.18,0.069028
0.069064,n/a,0.07,30.63,0.069029
0.069065,n/a,0.07,36.94,0.069029
0.069048,n/a,0.07,25.27,0.069029
0.068926,0.07,n/a,14.53,0.069028
0.068944,0.07,n/a,7.45,0.069027
0.068963,0.07,n/a,13.77,0.069027
0.068950,0.07,n/a,21.27,0.069026
0.068980,0.07,n/a,32.54,0.069025
0.069002,0.07,n/a,43.66,0.069025
0.069003,0.07,n/a,57.17,0.069025
0.069021,0.07,n/a,67.29,0.069025
0.069049,0.07,n/a,78.64,0.069025
0.069036,0.07,n/a,86.43,0.069025
0.069066,0.07,n/a,94.24,0.069026
0.069068,0.07,n/a,95.46,0.069026
0.069062,0.07,n/a,98.36,0.069026
0.069058,0.07,n/a,95.58,0.069027
0.069047,0.07,n/a,88.71,0.069027
0.069022,0.07,n/a,74.17,0.069027
0.069010,0.07,n/a,56.89,0.069027
0.068983,0.07,n/a,30.43,0.069026
0.068989,0.07,n/a,16.23,0.069026
0.068984,0.07,n/a,4.08,0.069026
0.069002,0.07,n/a,14.48,0.069025
0.068992,0.07,n/a,17.82,0.069025
0.068973,0.07,n/a,16.70,0.069024
0.068984,0.07,n/a,12.18,0.069024
0.068972,0.07,n/a,7.07,0.069024
0.068958,0.07,n/a,7.07,0.069023
0.068928,0.07,n/a,0.00,0.069021
0.068918,0.07,n/a,0.00,0.069020
0.068952,0.07,n/a,23.52,0.069020
0.068885,0.07,n/a,23.76,0.069018
0.068804,0.07,n/a,23.76,0.069016
0.068771,0.07,n/a,0.23,0.069014
0.068798,0.07,n/a,8.39,0.069012
0.068829,0.07,n/a,27.06,0.069010
0.068823,0.07,n/a,45.34,0.069008
0.068865,0.07,n/a,67.62,0.069006
0.068868,0.07,n/a,82.28,0.069005
0.068841,0.07,n/a,91.72,0.069003
0.068907,0.07,n/a,94.38,0.069002
0.068873,0.07,n/a,89.08,0.069001
0.068849,0.07,n/a,85.93,0.069000
0.068896,0.07,n/a,85.51,0.068999
0.068943,0.07,n/a,90.82,0.068998
0.068946,0.07,n/a,99.58,0.068998
0.068835,0.07,n/a,87.00,0.068996
0.068922,0.07,n/a,83.00,0.068995
0.068915,0.07,n/a,76.82,0.068994
0.068948,0.07,n/a,88.76,0.068994
0.068871,0.07,n/a,75.57,0.068993
0.068849,0.07,n/a,60.56,0.068991
0.068845,0.07,n/a,39.69,0.068990
0.068860,0.07,n/a,33.56,0.068989
0.068844,0.07,n/a,27.19,0.068987
0.068854,0.07,n/a,24.95,0.068986
0.068869,0.07,n/a,29.17,0.068985
0.068846,0.07,n/a,30.59,0.068983
0.068850,0.07,n/a,30.13,0.068982
0.068840,0.07,n/a,21.64,0.068981
0.068888,0.07,n/a,37.77,0.068980
0.068849,0.07,n/a,35.77,0.068978
0.068825,0.07,n/a,30.03,0.068977
0.068655,0.07,n/a,6.71,0.068974
0.068623,0.07,n/a,0.00,0.068970
0.068668,0.07,n/a,8.66,0.068967
0.068620,0.07,n/a,13.07,0.068964
0.068609,0.07,n/a,16.55,0.068960
0.068521,0.07,n/a,7.89,0.068956
0.068477,0.07,n/a,3.48,0.068951
0.068480,0.07,n/a,0.52,0.068946
0.068489,0.07,n/a,2.68,0.068942
0.068485,0.07,n/a,4.58,0.068937
0.068473,0.07,n/a,5.15,0.068933
0.068508,0.07,n/a,12.94,0.068928
0.068457,0.07,n/a,16.88,0.068924
0.068541,0.07,n/a,49.12,0.068920
0.068558,0.07,n/a,72.51,0.068916
0.068550,0.07,n/a,98.67,0.068913
0.068523,0.07,n/a,92.87,0.068909
0.068463,0.07,n/a,78.20,0.068904
0.068455,0.07,n/a,63.76,0.068900
0.068449,0.07,n/a,52.93,0.068895
0.068454,0.07,n/a,52.17,0.068891
0.068456,0.07,n/a,52.78,0.068887
0.068443,0.07,n/a,51.86,0.068882
0.068459,0.07,n/a,55.87,0.068878
0.068432,0.07,n/a,51.16,0.068874
0.068401,0.07,n/a,42.18,0.068869
0.068493,0.07,n/a,53.60,0.068865
0.068542,0.07,n/a,73.47,0.068862
0.068607,n/a,0.07,100.00,0.068859
0.068649,n/a,0.07,100.00,0.068857
0.068577,n/a,0.07,91.11,0.068854
0.068604,n/a,0.07,84.86,0.068852
0.068614,n/a,0.07,79.58,0.068850
0.068590,n/a,0.07,80.20,0.068847
0.068606,n/a,0.07,79.91,0.068845
0.068635,n/a,0.07,81.70,0.068843
0.068602,n/a,0.07,82.04,0.068840
0.068552,n/a,0.07,74.61,0.068837
0.068532,n/a,0.07,61.90,0.068834
0.068488,n/a,0.07,36.51,0.068831
0.068435,n/a,0.07,17.14,0.068827
0.068483,n/a,0.07,8.35,0.068823
0.068566,n/a,0.07,28.65,0.068821
0.068597,n/a,0.07,56.60,0.068819
0.068606,n/a,0.07,77.50,0.068817
0.068605,n/a,0.07,86.27,0.068814
0.068524,n/a,0.07,73.63,0.068812
0.068571,n/a,0.07,67.29,0.068809
0.068568,n/a,0.07,60.64,0.068807
0.068554,n/a,0.07,68.11,0.068804
0.068537,n/a,0.07,64.62,0.068802
0.068514,n/a,0.07,57.16,0.068799
0.068520,n/a,0.07,50.74,0.068796
0.068521,n/a,0.07,47.94,0.068793
0.068525,n/a,0.07,42.96,0.068791
0.068537,n/a,0.07,37.56,0.068788
0.068501,n/a,0.07,20.94,0.068785
0.068567,n/a,0.07,37.52,0.068783
0.068544,n/a,0.07,44.45,0.068781
0.068577,n/a,0.07,77.78,0.068779
0.068486,n/a,0.07,51.23,0.068776
0.068527,n/a,0.07,48.83,0.068773
0.068576,n/a,0.07,47.40,0.068771
0.068480,n/a,0.07,49.74,0.068768
0.068532,n/a,0.07,52.92,0.068766
0.068433,n/a,0.07,21.02,0.068763
0.068572,n/a,0.07,49.03,0.068761
0.068600,n/a,0.07,63.68,0.068759
0.068604,n/a,0.07,97.02,0.068758
0.068618,n/a,0.07,100.00,0.068756
0.068568,n/a,0.07,89.68,0.068754
0.068561,n/a,0.07,77.96,0.068752
0.068587,n/a,0.07,71.37,0.068751
0.068517,n/a,0.07,65.03,0.068747
0.068645,n/a,0.07,71.62,0.068746
0.068736,n/a,0.07,78.21,0.068746
0.068801,n/a,0.07,100.00,0.068746
0.068777,n/a,0.07,96.85,0.068747
0.068725,n/a,0.07,84.67,0.068746
0.068774,n/a,0.07,77.48,0.068747
0.068643,n/a,0.07,55.48,0.068746
0.068604,n/a,0.07,37.99,0.068744
0.068583,n/a,0.07,13.09,0.068743
0.068510,n/a,0.07,2.49,0.068739
0.068570,n/a,0.07,8.13,0.068737
0.068624,n/a,0.07,19.39,0.068736
0.068592,n/a,0.07,28.58,0.068734
0.068654,n/a,0.07,37.20,0.068734
0.068644,n/a,0.07,39.07,0.068733
0.068607,n/a,0.07,41.19,0.068732
0.068555,n/a,0.07,31.43,0.068730
0.068521,n/a,0.07,18.70,0.068728
0.068712,n/a,0.07,40.72,0.068728
0.068816,n/a,0.07,68.31,0.068728
0.068825,n/a,0.07,100.00,0.068729
0.068717,n/a,0.07,86.84,0.068729
0.068729,n/a,0.07,74.80,0.068729
0.068731,n/a,0.07,62.37,0.068729
0.068648,n/a,0.07,52.83,0.068728
0.068519,n/a,0.07,31.54,0.068726
0.068612,n/a,0.07,20.52,0.068725
0.068704,n/a,0.07,28.20,0.068725
0.068660,n/a,0.07,42.28,0.068724
0.068687,n/a,0.07,48.99,0.068724
0.068761,n/a,0.07,53.81,0.068724
0.068836,n/a,0.07,68.85,0.068726
0.068790,n/a,0.07,76.24,0.068726
0.068759,n/a,0.07,73.66,0.068726
0.068700,n/a,0.07,60.95,0.068726
0.068782,n/a,0.07,62.04,0.068727
0.068757,n/a,0.07,63.43,0.068727
0.068792,n/a,0.07,72.70,0.068728
0.068741,n/a,0.07,66.67,0.068728
0.068788,n/a,0.07,64.41,0.068728
0.068833,n/a,0.07,63.93,0.068729
0.068823,n/a,0.07,67.24,0.068730
0.068945,n/a,0.07,80.88,0.068733
0.068997,n/a,0.07,89.02,0.068735
0.068989,n/a,0.07,98.43,0.068738
0.068952,n/a,0.07,89.53,0.068740
0.069006,n/a,0.07,86.83,0.068742
0.068922,n/a,0.07,69.94,0.068744
0.068939,n/a,0.07,60.86,0.068746
0.068925,n/a,0.07,42.66,0.068748
0.068974,n/a,0.07,47.63,0.068750
0.068897,n/a,0.07,36.25,0.068752
0.068952,n/a,0.07,33.56,0.068754
0.069033,n/a,0.07,36.18,0.068756
0.069028,n/a,0.07,53.45,0.068759
0.068998,n/a,0.07,57.43,0.068762
0.068948,n/a,0.07,36.74,0.068763
0.069017,n/a,0.07,30.50,0.068766
0.069000,n/a,0.07,27.87,0.068768
0.069001,n/a,0.07,37.39,0.068771
0.068937,n/a,0.07,22.39,0.068772
0.068935,n/a,0.07,11.30,0.068774
0.068830,n/a,0.07,0.00,0.068774
0.068919,n/a,0.07,12.84,0.068776
0.068935,n/a,0.07,27.80,0.068777
0.068947,n/a,0.07,44.40,0.068779
0.068900,n/a,0.07,41.16,0.068780
0.068843,n/a,0.07,28.13,0.068781
0.068910,n/a,0.07,25.71,0.068782
0.068840,n/a,0.07,19.41,0.068783
0.068835,n/a,0.07,20.03,0.068783
0.068780,n/a,0.07,5.86,0.068783
0.068772,n/a,0.07,2.56,0.068783
0.068758,n/a,0.07,0.00,0.068783
0.068785,n/a,0.07,7.17,0.068783
0.068780,n/a,0.07,13.36,0.068783
0.068785,n/a,0.07,21.00,0.068783
0.068791,n/a,0.07,23.29,0.068783
0.068824,n/a,0.07,36.52,0.068783
0.068812,n/a,0.07,49.18,0.068784
0.068783,n/a,0.07,50.71,0.068784
0.068833,n/a,0.07,61.45,0.068784
0.068811,n/a,0.07,66.28,0.068784
0.068816,n/a,0.07,82.57,0.068785
0.068822,n/a,0.07,82.41,0.068785
0.068817,n/a,0.07,85.09,0.068785
0.068802,n/a,0.07,78.90,0.068786
0.068793,n/a,0.07,60.36,0.068786
0.068797,n/a,0.07,47.15,0.068786
0.068792,n/a,0.07,35.35,0.068786
0.068828,n/a,0.07,57.23,0.068786
0.068766,n/a,0.07,42.63,0.068786
0.068755,n/a,0.07,33.33,0.068786
0.068761,n/a,0.07,3.63,0.068786
0.068743,n/a,0.07,3.63,0.068785
0.068730,0.07,n/a,3.63,0.068785
0.068756,0.07,n/a,14.23,0.068784
0.068738,0.07,n/a,21.57,0.068783
0.068705,0.07,n/a,21.57,0.068783
0.068674,0.07,n/a,7.34,0.068781
0.068685,0.07,n/a,4.55,0.068780
0.068679,0.07,n/a,7.75,0.068779
0.068703,0.07,n/a,21.03,0.068779
0.068643,0.07,n/a,16.47,0.068777
0.068610,0.07,n/a,13.28,0.068776
0.068566,0.07,n/a,0.00,0.068774
0.068620,0.07,n/a,19.82,0.068772
0.068663,0.07,n/a,52.70,0.068771
0.068636,0.07,n/a,80.05,0.068770
0.068668,0.07,n/a,93.57,0.068769
0.068662,0.07,n/a,92.79,0.068768
0.068626,0.07,n/a,88.69,0.068765
0.068598,0.07,n/a,75.78,0.068763
0.068596,0.07,n/a,62.49,0.068762
0.068610,0.07,n/a,61.50,0.068760
0.068609,0.07,n/a,65.59,0.068759
0.068592,0.07,n/a,66.24,0.068757
0.068621,0.07,n/a,72.50,0.068756
0.068516,0.07,n/a,49.22,0.068753
0.068652,0.07,n/a,63.09,0.068752
0.068749,0.07,n/a,66.67,0.068752
0.068725,0.07,n/a,96.85,0.068752
0.068771,0.07,n/a,96.85,0.068752
0.068635,0.07,n/a,82.17,0.068751
0.068649,0.07,n/a,72.03,0.068750
0.068710,0.07,n/a,64.60,0.068750
0.068688,0.07,n/a,69.59,0.068749
0.068801,n/a,0.07,82.67,0.068750
0.068727,n/a,0.07,82.57,0.068749
0.068811,n/a,0.07,90.98,0.068750
0.068848,n/a,0.07,91.18,0.068751
0.069029,n/a,0.07,98.72,0.068754
0.069023,n/a,0.07,99.21,0.068756
0.069135,n/a,0.07,99.21,0.068760
0.069191,n/a,0.07,99.21,0.068764
0.069122,n/a,0.07,92.67,0.068768
0.069016,n/a,0.07,75.50,0.068770
0.068963,n/a,0.07,52.95,0.068772
0.068994,n/a,0.07,37.01,0.068775
0.068934,n/a,0.07,24.98,0.068776
0.068925,n/a,0.07,14.86,0.068778
0.068946,n/a,0.07,7.46,0.068779
0.068990,n/a,0.07,9.55,0.068781
0.069048,n/a,0.07,20.32,0.068784
0.069068,n/a,0.07,30.83,0.068787
0.069135,n/a,0.07,43.28,0.068790
0.069093,n/a,0.07,44.52,0.068793
0.069036,n/a,0.07,36.37,0.068796
0.068985,n/a,0.07,17.68,0.068798
0.069028,n/a,0.07,12.49,0.068800
0.069046,n/a,0.07,18.05,0.068802
0.069163,n/a,0.07,46.44,0.068806
0.069133,n/a,0.07,60.41,0.068809
0.069105,n/a,0.07,64.88,0.068812
0.069106,n/a,0.07,51.70,0.068815
0.069108,n/a,0.07,45.81,0.068818
0.069128,n/a,0.07,50.08,0.068821
0.069172,n/a,0.07,62.10,0.068825
0.069266,n/a,0.07,79.86,0.068829
0.069272,n/a,0.07,93.89,0.068833
0.069246,n/a,0.07,93.62,0.068838
0.069217,n/a,0.07,80.28,0.068841
0.069226,n/a,0.07,65.68,0.068845
0.069235,n/a,0.07,57.86,0.068849
0.069242,n/a,0.07,56.40,0.068853
0.069280,n/a,0.07,65.28,0.068857
0.069310,n/a,0.07,79.48,0.068862
0.069314,n/a,0.07,94.28,0.068866
0.069403,n/a,0.07,100.00,0.068872
0.069352,n/a,0.07,83.39,0.068876
0.069284,n/a,0.07,50.05,0.068880
0.069292,n/a,0.07,18.06,0.068884
0.069291,n/a,0.07,2.42,0.068888
0.069345,n/a,0.07,12.75,0.068893
0.069361,n/a,0.07,24.28,0.068898
0.069290,n/a,0.07,23.20,0.068902
0.069181,n/a,0.07,12.87,0.068904
0.069217,n/a,0.07,3.85,0.068907
0.069200,n/a,0.07,5.97,0.068910
0.069122,n/a,0.07,5.97,0.068912
0.069066,0.07,n/a,2.12,0.068914
0.069031,0.07,n/a,0.00,0.068915
0.069040,0.07,n/a,1.07,0.068916
0.069059,0.07,n/a,4.69,0.068918
0.069100,0.07,n/a,13.46,0.068920
0.069095,0.07,n/a,20.69,0.068921
0.069076,0.07,n/a,23.52,0.068923
0.069032,0.07,n/a,17.15,0.068924
0.068995,0.07,n/a,8.86,0.068925
0.069034,0.07,n/a,14.01,0.068926
0.069099,0.07,n/a,40.11,0.068928
0.069080,0.07,n/a,67.45,0.068929
0.069121,0.07,n/a,89.18,0.068931
0.069127,0.07,n/a,94.00,0.068933
0.069128,0.07,n/a,100.00,0.068935
0.069089,0.07,n/a,90.88,0.068936
0.069043,0.07,n/a,72.17,0.068937
0.068963,0.07,n/a,39.73,0.068938
0.068975,0.07,n/a,19.76,0.068938
0.069003,0.07,n/a,17.13,0.068939
0.068897,0.07,n/a,16.24,0.068938
0.068826,0.07,n/a,12.00,0.068937
0.068832,0.07,n/a,1.19,0.068936
0.068879,0.07,n/a,11.47,0.068936
0.068942,0.07,n/a,32.49,0.068936
0.068911,0.07,n/a,48.78,0.068935
0.068821,0.07,n/a,46.98,0.068934
0.068828,0.07,n/a,35.66,0.068933
0.068787,0.07,n/a,25.52,0.068932
0.068855,0.07,n/a,44.74,0.068931
0.068835,0.07,n/a,59.38,0.068930
0.068782,0.07,n/a,67.96,0.068929
0.068742,0.07,n/a,50.33,0.068927
0.068709,0.07,n/a,31.49,0.068925
0.068742,0.07,n/a,30.76,0.068923
0.068786,0.07,n/a,47.57,0.068921
0.068785,0.07,n/a,67.90,0.068920
0.068767,0.07,n/a,74.49,0.068918
0.068768,0.07,n/a,75.34,0.068917
0.068689,0.07,n/a,55.89,0.068915
0.068813,0.07,n/a,67.47,0.068914
0.068798,0.07,n/a,70.46,0.068913
0.068727,0.07,n/a,83.40,0.068911
0.068718,0.07,n/a,68.04,0.068909
0.068645,0.07,n/a,45.01,0.068906
0.068622,0.07,n/a,30.45,0.068903
0.068636,0.07,n/a,20.85,0.068901
0.068580,0.07,n/a,13.14,0.068897
0.068521,0.07,n/a,8.38,0.068894
0.068513,0.07,n/a,0.00,0.068890
0.068477,0.07,n/a,0.00,0.068886
0.068466,0.07,n/a,0.00,0.068882
0.068501,0.07,n/a,7.95,0.068878
0.068447,0.07,n/a,11.00,0.068874
0.068578,0.07,n/a,39.73,0.068871
0.068536,0.07,n/a,59.50,0.068867
0.068463,0.07,n/a,75.48,0.068863
0.068502,0.07,n/a,73.43,0.068860
0.068506,0.07,n/a,73.18,0.068856
0.068622,0.07,n/a,87.50,0.068854
0.068660,0.07,n/a,94.15,0.068852
0.068574,0.07,n/a,92.10,0.068849
0.068498,0.07,n/a,78.28,0.068846
0.068456,0.07,n/a,61.49,0.068842
0.068470,0.07,n/a,54.13,0.068838
0.068454,0.07,n/a,50.22,0.068834
0.068479,0.07,n/a,52.48,0.068831
0.068437,0.07,n/a,41.41,0.068827
0.068514,0.07,n/a,46.43,0.068824
0.068730,0.07,n/a,60.97,0.068823
0.068751,n/a,0.07,87.30,0.068822
0.068833,n/a,0.07,100.00,0.068822
0.068764,n/a,0.07,93.07,0.068822
0.068856,n/a,0.07,91.64,0.068822
0.068779,n/a,0.07,83.04,0.068821
0.068758,n/a,0.07,79.49,0.068821
0.068688,n/a,0.07,64.41,0.068820
0.068694,n/a,0.07,56.98,0.068818
0.068642,n/a,0.07,46.99,0.068817
0.068645,n/a,0.07,43.28,0.068815
0.068731,n/a,0.07,46.38,0.068814
0.068705,n/a,0.07,45.67,0.068813
0.068760,n/a,0.07,48.04,0.068812
0.068748,n/a,0.07,41.13,0.068812
0.068716,n/a,0.07,37.04,0.068811
0.068756,n/a,0.07,36.45,0.068810
0.068799,n/a,0.07,44.26,0.068810
0.068812,n/a,0.07,69.53,0.068810
0.068795,n/a,0.07,82.58,0.068810
0.068676,n/a,0.07,61.30,0.068809
0.068705,n/a,0.07,34.47,0.068808
0.068657,n/a,0.07,6.50,0.068806
0.068658,n/a,0.07,6.72,0.068805
0.068688,n/a,0.07,7.24,0.068804
0.068670,n/a,0.07,10.37,0.068802
0.068662,n/a,0.07,11.48,0.068801
0.068539,n/a,0.07,4.46,0.068798
0.068608,n/a,0.07,11.45,0.068796
0.068626,n/a,0.07,22.68,0.068795
0.068624,n/a,0.07,35.02,0.068793
0.068622,n/a,0.07,36.98,0.068791
0.068660,n/a,0.07,43.84,0.068790
0.068783,n/a,0.07,64.84,0.068790
0.068796,n/a,0.07,86.10,0.068790
0.068755,n/a,0.07,93.84,0.068790
0.068841,n/a,0.07,93.84,0.068790
0.068761,n/a,0.07,83.70,0.068790
0.068740,n/a,0.07,77.28,0.068789
0.068612,n/a,0.07,51.93,0.068787
0.068613,n/a,0.07,36.84,0.068786
0.068650,n/a,0.07,21.90,0.068784
0.068634,n/a,0.07,17.60,0.068783
0.068557,n/a,0.07,9.51,0.068781
0.068555,n/a,0.07,3.69,0.068778
0.068453,0.07,n/a,0.00,0.068775
0.068493,0.07,n/a,4.71,0.068772
0.068453,0.07,n/a,6.67,0.068769
0.068469,0.07,n/a,10.59,0.068766
0.068527,0.07,n/a,16.54,0.068764
0.068506,0.07,n/a,26.71,0.068761
0.068521,0.07,n/a,38.74,0.068759
0.068591,0.07,n/a,61.41,0.068757
0.068676,0.07,n/a,82.61,0.068756
0.068677,0.07,n/a,100.00,0.068756
0.068647,0.07,n/a,95.74,0.068755
0.068744,0.07,n/a,95.74,0.068754
0.068685,0.07,n/a,88.92,0.068754
0.068666,0.07,n/a,84.28,0.068753
0.068656,0.07,n/a,73.57,0.068752
0.068667,0.07,n/a,70.93,0.068751
0.068660,0.07,n/a,68.69,0.068750
0.068613,0.07,n/a,57.64,0.068749
0.068614,0.07,n/a,45.53,0.068747
0.068604,0.07,n/a,31.29,0.068746
0.068601,0.07,n/a,19.71,0.068745
0.068658,0.07,n/a,23.85,0.068744
0.068639,0.07,n/a,26.33,0.068743
0.068587,0.07,n/a,26.33,0.068741
0.068573,0.07,n/a,10.42,0.068739
0.068560,0.07,n/a,0.00,0.068738
0.068604,0.07,n/a,17.71,0.068736
0.068507,0.07,n/a,17.71,0.068734
0.068524,0.07,n/a,22.65,0.068732
0.068471,0.07,n/a,4.95,0.068729
0.068395,0.07,n/a,4.95,0.068726
0.068363,0.07,n/a,0.00,0.068722
0.068471,0.07,n/a,17.71,0.068720
0.068472,0.07,n/a,35.57,0.068717
0.068490,0.07,n/a,56.14,0.068715
0.068465,0.07,n/a,57.86,0.068713
0.068502,0.07,n/a,69.59,0.068711
0.068523,0.07,n/a,82.35,0.068709
0.068477,0.07,n/a,88.55,0.068706
0.068411,0.07,n/a,75.05,0.068703
0.068408,0.07,n/a,57.38,0.068701
0.068453,0.07,n/a,56.92,0.068698
0.068520,0.07,n/a,74.18,0.068696
0.068534,0.07,n/a,91.85,0.068695
0.068478,0.07,n/a,91.91,0.068693
0.068492,0.07,n/a,82.15,0.068691
0.068407,0.07,n/a,54.41,0.068688
0.068356,0.07,n/a,29.16,0.068684
0.068352,0.07,n/a,5.59,0.068681
0.068366,0.07,n/a,3.79,0.068678
0.068352,0.07,n/a,5.13,0.068675
0.068313,0.07,n/a,5.13,0.068671
0.068301,0.07,n/a,1.34,0.068667
0.068250,0.07,n/a,0.00,0.068663
0.068253,0.07,n/a,0.70,0.068659
0.068280,0.07,n/a,7.72,0.068655
0.068151,0.07,n/a,7.72,0.068650
0.068140,0.07,n/a,7.02,0.068645
0.068121,0.07,n/a,0.00,0.068640
0.068052,0.07,n/a,0.00,0.068634
0.068023,0.07,n/a,0.00,0.068628
0.068040,0.07,n/a,4.91,0.068622
0.067942,0.07,n/a,4.91,0.068616
0.067958,0.07,n/a,9.22,0.068609
0.067856,0.07,n/a,4.31,0.068602
0.067858,0.07,n/a,4.89,0.068594
0.067847,0.07,n/a,0.57,0.068587
0.067803,0.07,n/a,0.57,0.068579
0.067751,0.07,n/a,0.00,0.068571
0.067750,0.07,n/a,0.00,0.068563
0.067720,0.07,n/a,0.00,0.068554
0.067576,0.07,n/a,0.00,0.068544
0.067623,0.07,n/a,17.87,0.068535
0.067646,0.07,n/a,44.10,0.068526
0.067740,0.07,n/a,77.43,0.068519
0.067762,0.07,n/a,92.90,0.068511
0.067806,0.07,n/a,100.00,0.068504
0.067812,0.07,n/a,100.00,0.068497
0.067757,0.07,n/a,95.80,0.068490
0.067664,0.07,n/a,85.66,0.068482
0.067601,0.07,n/a,72.15,0.068473
0.067637,0.07,n/a,67.38,0.068464
0.067601,0.07,n/a,66.51,0.068456
0.067672,0.07,n/a,77.51,0.068448
0.067693,0.07,n/a,86.32,0.068441
0.067721,0.07,n/a,97.34,0.068433
0.067631,0.07,n/a,91.07,0.068425
0.067628,0.07,n/a,77.57,0.068417
0.067585,0.07,n/a,58.05,0.068409
0.067552,0.07,n/a,43.03,0.068401
0.067605,0.07,n/a,46.38,0.068393
0.067600,0.07,n/a,54.83,0.068385
0.067615,0.07,n/a,71.48,0.068377
0.067648,0.07,n/a,81.79,0.068370
0.067714,0.07,n/a,92.85,0.068363
0.067694,0.07,n/a,96.91,0.068357
0.067643,0.07,n/a,85.22,0.068350
0.067619,0.07,n/a,69.87,0.068342
0.067647,0.07,n/a,63.47,0.068335
0.067592,0.07,n/a,57.18,0.068328
0.067624,0.07,n/a,61.27,0.068321
0.067653,0.07,n/a,65.36,0.068314
0.067645,0.07,n/a,76.53,0.068308
0.067570,0.07,n/a,60.10,0.068300
0.067681,0.07,n/a,65.50,0.068294
0.067564,0.07,n/a,46.82,0.068287
0.067500,0.07,n/a,41.17,0.068279
0.067746,0.07,n/a,41.17,0.068274
0.067697,0.07,n/a,60.66,0.068268
0.067698,0.07,n/a,88.10,0.068262
0.067588,0.07,n/a,69.30,0.068256
0.067562,0.07,n/a,53.72,0.068249
0.067611,0.07,n/a,44.56,0.068242
0.067570,0.07,n/a,43.58,0.068236
0.067539,0.07,n/a,41.86,0.068229
0.067456,0.07,n/a,24.87,0.068221
0.067485,0.07,n/a,17.10,0.068214
0.067530,0.07,n/a,19.64,0.068207
0.067454,0.07,n/a,22.49,0.068200
0.067386,0.07,n/a,16.72,0.068191
0.067429,0.07,n/a,10.45,0.068184
0.067414,0.07,n/a,12.09,0.068176
0.067580,0.07,n/a,43.48,0.068170
0.067714,0.07,n/a,70.50,0.068166
0.067650,0.07,n/a,91.80,0.068161
0.067676,0.07,n/a,89.59,0.068156
0.067682,0.07,n/a,85.93,0.068151
0.067716,0.07,n/a,91.43,0.068147
0.067674,0.07,n/a,90.06,0.068142
0.067759,0.07,n/a,93.72,0.068138
0.067684,0.07,n/a,86.59,0.068134
0.067602,0.07,n/a,76.60,0.068128
0.067597,0.07,n/a,60.63,0.068123
0.067605,0.07,n/a,51.33,0.068118
0.067514,0.07,n/a,40.19,0.068112
0.067607,0.07,n/a,36.18,0.068107
0.067608,0.07,n/a,33.51,0.068102
0.067625,0.07,n/a,42.76,0.068097
0.067622,0.07,n/a,44.87,0.068092
0.067696,0.07,n/a,57.65,0.068089
0.067752,0.07,n/a,75.05,0.068085
0.067735,0.07,n/a,89.82,0.068082
0.067883,n/a,0.07,96.90,0.068080
0.067866,n/a,0.07,94.65,0.068078
0.068099,n/a,0.07,97.75,0.068078
0.068024,n/a,0.07,91.17,0.068077
0.068168,n/a,0.07,91.99,0.068078
0.068214,n/a,0.07,91.99,0.068080
0.067998,n/a,0.07,78.73,0.068079
0.068150,n/a,0.07,67.54,0.068079
0.068271,n/a,0.07,66.57,0.068082
0.068295,n/a,0.07,70.59,0.068084
0.068186,n/a,0.07,59.71,0.068085
0.068208,n/a,0.07,45.03,0.068086
0.068241,n/a,0.07,31.81,0.068088
0.068291,n/a,0.07,38.23,0.068090
0.068235,n/a,0.07,34.10,0.068091
0.068279,n/a,0.07,33.55,0.068093
0.068309,n/a,0.07,31.54,0.068095
0.068176,n/a,0.07,24.68,0.068096
0.068063,n/a,0.07,13.73,0.068096
0.068078,n/a,0.07,1.37,0.068096
0.068193,n/a,0.07,12.60,0.068097
0.068084,n/a,0.07,13.42,0.068097
0.068002,n/a,0.07,12.05,0.068096
0.067958,n/a,0.07,0.82,0.068094
0.067961,n/a,0.07,0.27,0.068093
0.067877,0.07,n/a,0.27,0.068091
0.067829,0.07,n/a,0.27,0.068088
0.067785,0.07,n/a,0.00,0.068085
0.067833,0.07,n/a,3.94,0.068083
0.067808,0.07,n/a,6.50,0.068080
0.067772,0.07,n/a,7.32,0.068077
0.067812,0.07,n/a,9.41,0.068074
