price,sar,rsi,macd
0.025783,-4.49999999999999e-05,52.69,0.002
0.025757,-6.900000000000309e-05,47.45,0.001
0.025718,-0.00010699999999999946,40.89,-0.003
0.025731,-8.99999999999998e-05,43.69,-0.004
0.025739,-7.499999999999868e-05,45.40,-0.004
0.025742,-6.399999999999809e-05,46.06,-0.004
0.025740,-5.8000000000002494e-05,45.66,-0.003
0.025738,-5.300000000000096e-05,45.24,-0.003
0.025690,-9.499999999999786e-05,36.54,-0.006
0.025644,-0.00012999999999999817,30.49,-0.01
0.025627,-0.00012999999999999817,28.61,-0.013
0.025601,-0.0001380000000000027,25.96,-0.016
0.025617,-9.79999999999974e-05,30.24,-0.016
0.025604,-9.10000000000008e-05,28.78,-0.015000000000000001
0.025557,-0.00012200000000000058,24.24,-0.017
0.025606,-5.000000000000143e-05,35.64,-0.014
0.025556,-7.900000000000268e-05,30.58,-0.014
0.025539,-8.100000000000121e-05,29.07,-0.014
0.025562,-5.7999999999999025e-05,33.83,-0.012
0.025596,8.800000000000127e-05,40.22,-0.007
0.025583,7.300000000000015e-05,38.68,-0.004
0.025607,9.20000000000018e-05,43.01,-0.0
0.025621,0.0001020000000000014,45.43,0.004
0.025611,8.399999999999727e-05,44.00,0.006
0.025601,6.699999999999762e-05,42.55,0.006
0.025572,-7.700000000000068e-05,38.58,0.005
0.025609,-3.799999999999984e-05,45.56,0.006
0.025655,0.00011500000000000052,52.75,0.01
0.025650,0.00010699999999999946,51.94,0.012
0.025660,0.00011499999999999705,53.47,0.014
0.025699,0.00014799999999999883,58.94,0.017
0.025683,0.00012300000000000158,56.03,0.017
0.025701,0.0001280000000000031,58.51,0.018000000000000002
0.025699,0.00011399999999999952,58.12,0.017
0.025704,0.00010900000000000146,58.87,0.016
0.025737,0.00013200000000000017,63.47,0.017
0.025705,8.599999999999927e-05,56.83,0.015000000000000001
0.025717,8.199999999999874e-05,58.58,0.013
0.025688,3.899999999999737e-05,52.98,0.01
0.025676,1.4000000000000123e-05,50.82,0.006
0.025661,-9.20000000000018e-05,48.17,0.003
0.025670,-8.100000000000121e-05,49.86,0.001
0.025663,-8.400000000000074e-05,48.53,-0.001
0.025647,-9.400000000000033e-05,45.56,-0.003
0.025612,-0.00012000000000000205,39.80,-0.007
0.025672,-4.60000000000009e-05,51.18,-0.005
0.025685,-1.9999999999999185e-05,53.25,-0.002
0.025692,0.00010199999999999793,54.36,-0.0
0.025686,9.400000000000033e-05,53.19,0.0
0.025642,4.400000000000237e-05,45.44,-0.002
0.025610,-0.00011800000000000005,40.13,-0.006
0.025641,-8.499999999999827e-05,46.64,-0.005
0.025475,-0.0002479999999999982,28.67,-0.015000000000000001
0.025492,-0.00022099999999999898,31.57,-0.019
0.025547,-0.0001559999999999999,40.08,-0.017
0.025558,-0.0001360000000000007,41.65,-0.014
0.025577,-0.00010800000000000046,44.35,-0.01
0.025608,-6.800000000000209e-05,48.53,-0.005
0.025576,-9.099999999999733e-05,44.79,-0.003
0.025572,-8.700000000000027e-05,44.33,-0.002
0.025594,-5.8000000000002494e-05,47.52,0.0
0.025603,-4.099999999999937e-05,48.82,0.003
0.025616,-2.1000000000000185e-05,50.71,0.005
0.025598,-3.200000000000078e-05,48.06,0.005
0.025594,-3.500000000000031e-05,47.47,0.005
0.025578,-4.39999999999989e-05,45.07,0.004
0.025568,-4.799999999999943e-05,43.59,0.002
0.025547,-6.300000000000056e-05,40.58,0.0
0.025551,-5.2999999999997494e-05,41.41,-0.001
0.025515,-8.400000000000074e-05,36.46,-0.004
0.025563,-3.099999999999978e-05,45.76,-0.002
0.025582,0.00011600000000000152,48.95,0.001
0.025597,0.0001280000000000031,51.37,0.003
0.025571,9.599999999999886e-05,47.19,0.003
0.025579,9.900000000000186e-05,48.58,0.004
0.025563,7.799999999999821e-05,45.97,0.003
0.025546,5.6000000000000494e-05,43.31,0.002
0.025578,8.299999999999974e-05,49.26,0.003
0.025584,8.400000000000074e-05,50.31,0.004
0.025607,0.0001030000000000024,54.23,0.006
0.025617,0.00010600000000000193,55.86,0.008
0.025630,0.00010999999999999899,57.96,0.009000000000000001
0.025616,7.400000000000115e-05,54.71,0.009000000000000001
0.025662,0.00011000000000000246,62.20,0.011
0.025684,0.00011699999999999905,65.17,0.013
0.025660,7.599999999999968e-05,59.67,0.012
0.025650,4.799999999999943e-05,57.49,0.01
0.025666,4.80000000000029e-05,60.00,0.009000000000000001
0.025594,-0.00010600000000000193,46.63,0.003
0.025579,-0.00011899999999999758,44.41,-0.001
0.025573,-0.00011900000000000105,43.52,-0.005
0.025531,-0.00015199999999999936,37.79,-0.009000000000000001
0.025555,-0.00011399999999999952,42.45,-0.01
0.025542,-0.00011500000000000052,40.67,-0.011
0.025509,-0.0001360000000000007,36.50,-0.013
0.025547,-8.199999999999874e-05,43.67,-0.012
0.025569,-4.49999999999999e-05,47.38,-0.008
0.025533,-6.700000000000109e-05,42.45,-0.008
0.025549,-5.000000000000143e-05,45.18,-0.007
0.025567,-1.9999999999999185e-05,48.16,-0.004
0.025554,-2.9999999999998778e-05,46.21,-0.003
0.025526,-4.699999999999843e-05,42.24,-0.004
0.025509,-5.7999999999999025e-05,39.99,-0.005
0.025501,-6.0000000000001025e-05,38.94,-0.006
0.025483,-7.000000000000062e-05,36.61,-0.007
0.025515,6.399999999999809e-05,43.12,-0.005
0.025425,-0.0001460000000000003,32.89,-0.01
0.025460,-0.00011099999999999999,38.96,-0.009000000000000001
0.025471,-9.599999999999886e-05,40.77,-0.008
0.025495,-6.899999999999962e-05,44.63,-0.005
0.025501,-6.0000000000001025e-05,45.59,-0.002
0.025462,-9.500000000000133e-05,40.67,-0.002
0.025500,-5.400000000000196e-05,46.70,0.0
0.025490,-6.1000000000002025e-05,45.39,0.002
0.025540,-8.000000000001062e-06,52.54,0.006
0.025578,0.00018500000000000114,57.14,0.011
0.025567,0.00017,55.46,0.013
0.025551,0.0001349999999999997,52.85,0.012
0.025533,0.00010599999999999846,50.00,0.01
0.025508,7.000000000000062e-05,46.27,0.007
0.025531,8.400000000000074e-05,49.97,0.006
0.025567,0.00010999999999999899,55.17,0.007
0.025554,8.89999999999988e-05,53.03,0.007
0.025540,6.700000000000109e-05,50.74,0.005
0.025551,7.000000000000062e-05,52.48,0.005
0.025543,5.4999999999999494e-05,51.07,0.004
0.025559,6.399999999999809e-05,53.74,0.004
0.025563,6.199999999999956e-05,54.41,0.004
0.025542,3.500000000000031e-05,50.29,0.003
0.025502,-9.800000000000086e-05,43.52,-0.001
0.025515,-8.299999999999974e-05,46.06,-0.002
0.025475,-0.00012099999999999958,40.09,-0.006
0.025463,-0.00012000000000000205,38.36,-0.009000000000000001
0.025432,-0.00014300000000000077,34.24,-0.011
0.025484,-8.000000000000021e-05,44.91,-0.009000000000000001
0.025472,-8.099999999999774e-05,43.17,-0.008
0.025461,-8.199999999999874e-05,41.58,-0.007
0.025503,-3.099999999999978e-05,49.27,-0.003
0.025498,-2.8000000000000247e-05,48.45,-0.001
0.025476,-4.49999999999999e-05,44.92,-0.001
0.025484,-3.699999999999884e-05,46.45,-0.0
0.025480,-3.399999999999931e-05,45.77,0.0
0.025489,-1.7999999999997185e-05,47.63,0.001
0.025470,-3.099999999999978e-05,44.17,0.001
0.025457,-3.799999999999984e-05,41.93,-0.001
0.025447,-4.49999999999999e-05,40.24,-0.002
0.025442,-4.400000000000237e-05,39.38,-0.003
0.025436,-4.39999999999989e-05,38.33,-0.003
0.025473,5.199999999999996e-05,47.63,-0.001
0.025465,4.400000000000237e-05,46.02,0.0
0.025448,2.6999999999999247e-05,42.70,-0.0
0.025406,-8.199999999999874e-05,35.83,-0.003
0.025422,-6.400000000000156e-05,39.80,-0.003
0.025418,-6.700000000000109e-05,39.15,-0.003
0.025433,-4.999999999999796e-05,42.93,-0.002
0.025443,-3.799999999999984e-05,45.37,-0.0
0.025459,-2.1000000000000185e-05,49.11,0.002
0.025454,-2.3999999999999716e-05,48.00,0.003
0.025453,-2.3999999999999716e-05,47.77,0.004
0.025399,-7.599999999999968e-05,37.29,0.001
0.025430,-4.200000000000037e-05,44.78,0.001
0.025445,-2.6000000000001716e-05,48.02,0.002
0.025459,-1.2000000000001593e-05,50.91,0.004
0.025458,-9.999999999999593e-06,50.69,0.005
0.025446,5.4999999999999494e-05,48.05,0.004
0.025477,8.400000000000074e-05,54.63,0.006
0.025483,8.79999999999978e-05,55.80,0.007
0.025502,0.00010299999999999893,59.37,0.009000000000000001
0.025543,0.0001360000000000007,65.78,0.012
0.025542,0.0001229999999999981,65.51,0.014
0.025510,7.900000000000268e-05,57.35,0.012
0.025526,8.500000000000174e-05,60.03,0.011
0.025520,6.899999999999962e-05,58.54,0.009000000000000001
0.025554,9.400000000000033e-05,63.99,0.01
0.025518,4.999999999999796e-05,55.65,0.008
0.025545,7.000000000000062e-05,59.87,0.007
0.025569,8.700000000000027e-05,63.22,0.008
0.025549,5.7999999999999025e-05,58.82,0.007
0.025534,3.500000000000031e-05,55.68,0.004
0.025566,5.9000000000000025e-05,60.52,0.005
0.025563,4.999999999999796e-05,59.86,0.004
0.025581,6.199999999999956e-05,62.50,0.005
0.025533,5.999999999999062e-06,52.57,0.001
0.025541,-4.099999999999937e-05,53.88,-0.0
0.025527,-5.4999999999999494e-05,51.21,-0.003
0.025514,-6.700000000000109e-05,48.79,-0.005
0.025529,-4.799999999999943e-05,51.63,-0.005
0.025583,8.800000000000127e-05,60.20,-0.002
0.025596,9.900000000000186e-05,61.94,0.001
0.025592,9.10000000000008e-05,61.06,0.002
0.025578,7.100000000000162e-05,57.93,0.002
0.025585,7.000000000000062e-05,59.06,0.002
0.025604,8.199999999999874e-05,62.04,0.003
0.025634,0.0001020000000000014,66.22,0.005
0.025609,6.399999999999809e-05,60.26,0.004
0.025583,2.7000000000002716e-05,54.74,0.002
0.025590,-4.599999999999743e-05,55.91,0.0
0.025584,-5.100000000000243e-05,54.61,-0.001
0.025627,6.199999999999956e-05,61.53,0.0
0.025663,9.699999999999986e-05,66.18,0.003
0.025644,7.300000000000015e-05,61.93,0.004
0.025671,9.599999999999886e-05,65.34,0.005
0.025717,0.0001360000000000007,70.23,0.009000000000000001
0.025704,0.00010900000000000146,67.34,0.009000000000000001
0.025719,0.00010999999999999899,68.93,0.01
0.025698,7.699999999999721e-05,64.21,0.008
0.025700,6.700000000000109e-05,64.46,0.006
0.025652,-0.00011299999999999852,54.63,0.001
0.025611,-0.00015100000000000183,47.91,-0.005
0.025581,-0.00017500000000000154,43.67,-0.01
0.025570,-0.00017500000000000154,42.20,-0.015000000000000001
0.025560,-0.000171000000000001,40.85,-0.017
0.025532,-0.0001799999999999996,37.26,-0.02
0.025540,-0.00014899999999999983,38.91,-0.02
0.025500,-0.00016900000000000248,34.08,-0.022
0.025505,-0.00013799999999999923,35.16,-0.022
0.025527,-8.99999999999998e-05,39.85,-0.019
0.025506,-8.89999999999988e-05,37.09,-0.018000000000000002
0.025515,-6.1000000000002025e-05,39.04,-0.016
0.025489,-7.199999999999915e-05,35.61,-0.015000000000000001
0.025516,-3.099999999999978e-05,41.37,-0.012
0.025567,8.79999999999978e-05,50.39,-0.006
0.025568,8.700000000000027e-05,50.55,-0.002
0.025551,6.499999999999909e-05,47.72,0.0
0.025553,6.300000000000056e-05,48.09,0.002
0.025529,3.500000000000031e-05,44.08,0.001
0.025527,2.9000000000001247e-05,43.75,0.001
0.025538,-5.9999999999997555e-05,46.12,0.001
0.025515,-8.100000000000121e-05,42.12,0.0
0.025469,-0.0001250000000000001,35.50,-0.003
0.025497,-9.20000000000018e-05,41.53,-0.003
0.025481,-9.99999999999994e-05,39.27,-0.004
0.025487,-8.700000000000027e-05,40.57,-0.004
0.025474,-9.10000000000008e-05,38.63,-0.004
0.025499,-5.6000000000000494e-05,44.16,-0.002
0.025453,-9.20000000000018e-05,37.47,-0.004
0.025440,-9.400000000000033e-05,35.82,-0.005
0.025458,-6.299999999999709e-05,39.78,-0.004
0.025453,-5.6000000000000494e-05,39.06,-0.004
0.025424,-7.400000000000115e-05,35.09,-0.005
0.025438,-4.60000000000009e-05,38.35,-0.004
0.025478,6.700000000000109e-05,46.59,-0.0
0.025490,7.899999999999921e-05,48.80,0.003
0.025530,0.00011600000000000152,55.43,0.007
0.025514,9.199999999999833e-05,52.50,0.009000000000000001
0.025513,8.400000000000074e-05,52.32,0.01
0.025523,8.700000000000027e-05,54.07,0.011
0.025549,0.00010699999999999946,58.35,0.012
0.025532,8.000000000000021e-05,54.76,0.012
0.025522,5.9000000000000025e-05,52.70,0.01
0.025507,3.399999999999931e-05,49.68,0.008
0.025518,3.500000000000031e-05,51.86,0.007
0.025522,3.099999999999978e-05,52.66,0.006
0.025517,2.1000000000000185e-05,51.51,0.005
0.025511,-5.400000000000196e-05,50.09,0.004
0.025485,-7.899999999999921e-05,44.38,0.001
0.025491,-7.000000000000062e-05,45.91,-0.0
0.025497,-6.1000000000002025e-05,47.47,-0.001
0.025494,-5.9000000000000025e-05,46.74,-0.001
0.025491,-5.7000000000001494e-05,45.99,-0.001
0.025489,-5.4999999999999494e-05,45.46,-0.002
0.025490,-4.900000000000043e-05,45.80,-0.002
0.025492,-3.900000000000084e-05,46.50,-0.001
0.025488,-3.600000000000131e-05,45.23,-0.001
0.025490,-2.7000000000002716e-05,46.03,-0.001
0.025483,-2.9000000000001247e-05,43.64,-0.001
0.025474,-3.200000000000078e-05,40.71,-0.002
0.025521,6.899999999999962e-05,56.94,0.001
0.025627,0.00017500000000000154,74.14,0.009000000000000001
0.025652,0.0001930000000000022,76.52,0.016
0.025651,0.0001789999999999986,76.22,0.019
0.025670,0.00018599999999999867,78.00,0.020999999999999998
0.025666,0.00016700000000000048,76.70,0.020999999999999998
0.025662,0.00014400000000000177,75.34,0.019
0.025672,0.00013799999999999923,76.46,0.018000000000000002
0.025669,0.00011700000000000252,75.36,0.015000000000000001
0.025666,9.400000000000033e-05,74.20,0.013
0.025681,9.199999999999833e-05,76.17,0.011
0.025649,4.60000000000009e-05,64.82,0.007
0.025621,-7.099999999999815e-05,56.85,0.002
0.025626,-6.400000000000156e-05,57.84,-0.001
0.025625,-6.300000000000056e-05,57.56,-0.004
0.025600,-8.700000000000027e-05,50.78,-0.007
0.025603,-8.000000000000021e-05,51.52,-0.009000000000000001
0.025612,-6.700000000000109e-05,53.76,-0.009000000000000001
0.025617,-5.9000000000000025e-05,55.00,-0.009000000000000001
0.025598,-7.400000000000115e-05,49.55,-0.01
0.025567,-9.99999999999994e-05,42.20,-0.012
0.025575,-8.299999999999974e-05,44.49,-0.012
0.025578,-7.000000000000062e-05,45.36,-0.012
0.025543,-9.699999999999986e-05,37.88,-0.014
0.025545,-8.199999999999874e-05,38.50,-0.014
0.025579,-3.500000000000031e-05,48.06,-0.011
0.025596,-5.999999999999062e-06,52.07,-0.008
0.025610,8.100000000000121e-05,55.15,-0.005
0.025625,9.399999999999686e-05,58.24,-0.001
0.025614,7.900000000000268e-05,55.23,0.0
0.025584,4.29999999999979e-05,47.96,-0.001
0.025585,3.900000000000084e-05,48.21,-0.002
0.025577,2.5000000000000716e-05,46.33,-0.003
0.025583,2.6000000000001716e-05,47.97,-0.003
0.025590,2.9000000000001247e-05,49.89,-0.002
0.025583,1.7000000000003124e-05,47.98,-0.002
0.025578,-5.7000000000001494e-05,46.61,-0.002
0.025588,-4.60000000000009e-05,49.70,-0.002
0.025598,-3.399999999999931e-05,52.66,-0.001
0.025630,6.600000000000009e-05,60.63,0.002
0.025604,3.899999999999737e-05,52.84,0.002
0.025605,3.799999999999984e-05,53.09,0.002
0.025613,4.49999999999999e-05,55.14,0.002
0.025635,6.500000000000256e-05,60.27,0.004
0.025652,8.000000000000021e-05,63.72,0.006
0.025513,-0.00013999999999999777,36.10,-0.002
0.025506,-0.00014699999999999783,35.27,-0.008
0.025480,-0.00017299999999999954,32.31,-0.013
0.025483,-0.00016600000000000295,33.01,-0.015000000000000001
0.025502,-0.00014300000000000077,37.42,-0.014
0.025470,-0.000171000000000001,33.43,-0.015000000000000001
0.025481,-0.0001559999999999999,35.96,-0.014
0.025520,-0.00010899999999999799,44.08,-0.01
0.025479,-0.0001429999999999973,38.54,-0.009000000000000001
0.025480,-0.0001349999999999997,38.75,-0.008
0.025465,-0.0001429999999999973,36.79,-0.008
0.025478,-0.00011299999999999852,39.84,-0.005
0.025496,-8.599999999999927e-05,43.88,-0.002
0.025478,-9.499999999999786e-05,40.92,-0.001
0.025474,-9.10000000000008e-05,40.27,-0.0
0.025470,-8.700000000000027e-05,39.59,0.0
0.025512,-3.799999999999984e-05,49.24,0.003
0.025534,9.800000000000086e-05,53.43,0.007
0.025565,0.0001270000000000021,58.62,0.011
0.025539,9.599999999999886e-05,53.26,0.011
0.025548,9.500000000000133e-05,54.80,0.012
0.025559,9.79999999999974e-05,56.68,0.012
0.025543,7.400000000000115e-05,53.22,0.011
0.025548,7.100000000000162e-05,54.16,0.01
0.025532,4.099999999999937e-05,50.39,0.007
0.025534,3.700000000000231e-05,50.85,0.006
0.025524,-7.199999999999915e-05,48.43,0.004
0.025531,-6.299999999999709e-05,50.21,0.003
0.025520,-7.199999999999915e-05,47.43,0.001
0.025554,-3.600000000000131e-05,55.62,0.003
0.025520,-6.799999999999862e-05,47.63,0.001
0.025526,-6.0000000000001025e-05,49.02,0.0
0.025538,-4.599999999999743e-05,51.78,0.001
0.025598,0.00010500000000000093,62.66,0.005
0.025633,0.00013799999999999923,67.30,0.009000000000000001
0.025601,9.99999999999994e-05,59.97,0.009000000000000001
0.025583,7.200000000000262e-05,56.25,0.008
0.025567,4.799999999999943e-05,53.11,0.005
0.025550,2.2000000000001185e-05,49.91,0.002
0.025519,-0.0001370000000000017,44.28,-0.003
0.025482,-0.000167999999999998,38.67,-0.008
0.025468,-0.00017099999999999754,36.77,-0.011
0.025480,-0.00014400000000000177,39.51,-0.012
0.025482,-0.00012899999999999717,39.98,-0.011
0.025484,-0.00011500000000000052,40.47,-0.011
0.025497,-8.99999999999998e-05,43.72,-0.009000000000000001
0.025442,-0.0001349999999999997,35.02,-0.01
0.025456,-0.00010699999999999946,38.38,-0.01
0.025454,-9.599999999999886e-05,38.08,-0.009000000000000001
0.025491,-4.39999999999989e-05,46.50,-0.006
0.025511,-1.1000000000000593e-05,50.42,-0.002
0.025531,0.00010500000000000093,54.05,0.002
0.025515,8.700000000000027e-05,50.85,0.003
0.025550,0.00011800000000000005,56.87,0.007
0.025539,9.89999999999984e-05,54.61,0.008
0.025492,4.300000000000137e-05,46.14,0.005
0.025471,1.2999999999999123e-05,42.94,0.002
0.025456,-0.00010699999999999946,40.77,-0.001
0.025464,-9.699999999999986e-05,42.44,-0.002
0.025432,-0.0001239999999999991,37.83,-0.005
0.025460,-8.800000000000127e-05,43.60,-0.005
0.025424,-0.00011700000000000252,38.64,-0.006
0.025393,-0.0001380000000000027,34.95,-0.009000000000000001
0.025386,-0.00013000000000000164,34.15,-0.01
0.025400,-9.900000000000186e-05,37.22,-0.009000000000000001
0.025404,-8.000000000000021e-05,38.11,-0.008
0.025474,9.89999999999984e-05,51.13,-0.002
0.025459,8.199999999999874e-05,48.77,0.001
0.025475,9.30000000000028e-05,51.35,0.004
0.025398,-9.400000000000033e-05,40.70,0.001
0.025421,-6.899999999999962e-05,44.41,0.001
0.025367,-0.00011900000000000105,38.34,-0.003
0.025397,-7.400000000000115e-05,43.33,-0.003
0.025417,-4.49999999999999e-05,46.44,-0.001
0.025463,0.00010999999999999899,52.85,0.004
0.025484,0.00012900000000000064,55.47,0.008
0.025520,0.00015899999999999942,59.61,0.013
0.025550,0.0001789999999999986,62.73,0.017
0.025562,0.00017700000000000007,63.92,0.02
0.025553,0.00014699999999999783,62.31,0.02
0.025575,0.00015100000000000183,64.66,0.020999999999999998
0.025540,9.400000000000033e-05,58.41,0.018000000000000002
0.025526,5.7999999999999025e-05,56.08,0.014
0.025515,2.8000000000000247e-05,54.24,0.01
0.025527,-7.699999999999721e-05,56.06,0.005
0.025564,-3.799999999999984e-05,61.18,0.006
0.025567,6.799999999999862e-05,61.57,0.006
0.025559,5.7999999999999025e-05,59.84,0.006
0.025540,3.699999999999884e-05,55.83,0.003
0.025528,2.2999999999998716e-05,53.39,0.001
0.025513,6.000000000002531e-06,50.43,-0.002
0.025511,-9.299999999999933e-05,50.03,-0.004
0.025507,-9.500000000000133e-05,49.19,-0.005
0.025521,-7.600000000000315e-05,52.21,-0.005
0.025552,-4.000000000000184e-05,58.13,-0.003
0.025528,-6.0000000000001025e-05,52.69,-0.003
0.025551,-3.299999999999831e-05,56.86,-0.002
0.025531,-4.899999999999696e-05,52.52,-0.002
0.025539,-3.700000000000231e-05,54.03,-0.002
0.025538,-3.399999999999931e-05,53.80,-0.002
0.025541,-2.6999999999999247e-05,54.43,-0.002
0.025529,-3.600000000000131e-05,51.42,-0.002
0.025512,-4.900000000000043e-05,47.42,-0.004
0.025493,-6.500000000000256e-05,43.36,-0.006
0.025497,-5.8000000000002494e-05,44.44,-0.007
0.025505,-4.49999999999999e-05,46.63,-0.006
0.025495,-5.000000000000143e-05,44.28,-0.007
0.025496,-4.49999999999999e-05,44.58,-0.006
0.025446,-8.99999999999998e-05,34.54,-0.009000000000000001
0.025450,-7.799999999999821e-05,35.79,-0.01
0.025438,-7.900000000000268e-05,33.72,-0.011
0.025423,-8.299999999999974e-05,31.28,-0.012
0.025430,-6.699999999999762e-05,33.69,-0.011
0.025410,-7.900000000000268e-05,30.41,-0.011
0.025369,-0.00011000000000000246,25.03,-0.013
0.025392,-7.099999999999815e-05,32.27,-0.012
0.025386,-6.199999999999956e-05,31.42,-0.011
0.025389,-4.70000000000019e-05,32.38,-0.01
0.025433,7.100000000000162e-05,44.64,-0.005
0.025425,6.300000000000056e-05,43.11,-0.002
0.025408,4.39999999999989e-05,39.97,-0.001
0.025431,6.600000000000009e-05,45.73,0.001
0.025443,7.599999999999968e-05,48.50,0.004
0.025446,7.099999999999815e-05,49.25,0.006
0.025443,6.1000000000002025e-05,48.49,0.007
0.025403,1.5999999999998654e-05,39.67,0.004
0.025410,1.6999999999999654e-05,41.67,0.003
0.025417,1.8999999999998185e-05,43.68,0.003
0.025382,-7.300000000000015e-05,36.84,0.001
0.025385,-6.799999999999862e-05,37.74,-0.001
0.025369,-8.200000000000221e-05,34.89,-0.002
0.025361,-8.79999999999978e-05,33.52,-0.003
0.025371,-7.399999999999768e-05,36.85,-0.003
0.025372,-6.899999999999962e-05,37.19,-0.003
0.025385,-4.999999999999796e-05,41.57,-0.001
0.025351,-7.900000000000268e-05,34.74,-0.002
0.025343,-8.199999999999874e-05,33.35,-0.003
0.025344,-7.300000000000015e-05,33.71,-0.003
0.025350,-5.9999999999997555e-05,35.93,-0.002
0.025373,-3.099999999999978e-05,43.69,-0.0
0.025383,-1.4000000000000123e-05,46.72,0.002
0.025340,-5.199999999999996e-05,37.41,0.001
0.025352,-3.799999999999984e-05,40.95,0.001
0.025372,-1.3000000000002593e-05,46.38,0.003
0.025363,-1.6999999999999654e-05,44.40,0.003
0.025345,-3.200000000000078e-05,40.66,0.002
0.025336,-3.900000000000084e-05,38.90,0.001
0.025237,-0.00013200000000000017,25.69,-0.006
0.025269,-8.400000000000074e-05,33.55,-0.007
0.025278,-6.400000000000156e-05,35.61,-0.007
0.025299,-2.8000000000000247e-05,40.26,-0.005
0.025260,-5.3999999999998494e-05,35.18,-0.006
0.025274,-3.099999999999978e-05,38.20,-0.005
0.025278,-2.5000000000000716e-05,39.07,-0.004
0.025270,-2.2999999999998716e-05,37.91,-0.003
0.025263,-2.8000000000000247e-05,36.89,-0.002
0.025254,-3.400000000000278e-05,35.56,-0.002
0.025252,-2.9000000000001247e-05,35.25,-0.002
0.025216,-6.400000000000156e-05,30.23,-0.003
0.025173,-0.00010699999999999946,25.55,-0.007
0.025150,-0.00011700000000000252,23.45,-0.01
0.025101,-0.0001380000000000027,19.74,-0.014
0.025052,-0.00015300000000000036,16.87,-0.018000000000000002
0.025107,-5.9999999999997555e-05,29.31,-0.016
0.025109,0.0001010000000000004,29.72,-0.014
0.025133,0.0001239999999999991,34.64,-0.009000000000000001
0.025104,8.900000000000227e-05,31.75,-0.007
0.025135,0.00011399999999999952,37.73,-0.003
0.025221,0.00019399999999999973,50.66,0.006
0.025243,0.0002040000000000028,53.33,0.013
0.025280,0.0002249999999999995,57.49,0.019
0.025247,0.00016599999999999948,52.96,0.020999999999999998
0.025265,0.0001559999999999999,55.04,0.022
0.025281,0.0001470000000000013,56.87,0.023
0.025301,0.0001449999999999993,59.11,0.024
0.025310,0.00013099999999999917,60.11,0.024
0.025284,8.200000000000221e-05,55.85,0.022
0.025263,3.799999999999984e-05,52.60,0.018000000000000002
0.025273,3.200000000000078e-05,53.97,0.015000000000000001
0.025311,7.000000000000062e-05,58.85,0.015000000000000001
0.025338,9.299999999999933e-05,61.93,0.016
0.025334,7.099999999999815e-05,61.20,0.015000000000000001
0.025336,5.7000000000001494e-05,61.45,0.014
0.025333,4.60000000000009e-05,60.83,0.013
0.025361,6.200000000000302e-05,64.44,0.013
0.025353,4.60000000000009e-05,62.66,0.011
0.025360,4.000000000000184e-05,63.61,0.01
0.025411,8.000000000000021e-05,69.65,0.012
0.025408,6.899999999999962e-05,68.92,0.012
0.025445,8.79999999999978e-05,72.70,0.014
0.025415,3.999999999999837e-05,65.73,0.012
0.025382,-8.000000000000021e-05,59.03,0.007
0.025355,-0.00010699999999999946,54.16,0.002
0.025360,-9.599999999999886e-05,54.90,-0.001
0.025330,-0.00012100000000000305,49.71,-0.005
0.025338,-0.00010699999999999946,51.04,-0.007
0.025332,-0.00010500000000000093,49.97,-0.009000000000000001
0.025362,-6.800000000000209e-05,55.04,-0.008
0.025407,-1.6000000000002124e-05,61.36,-0.004
0.025378,6.300000000000056e-05,55.90,-0.004
0.025381,6.300000000000056e-05,56.33,-0.003
0.025379,5.9000000000000025e-05,55.94,-0.003
0.025363,4.000000000000184e-05,52.76,-0.004
0.025373,4.799999999999943e-05,54.50,-0.004
0.025357,2.9000000000001247e-05,51.25,-0.005
0.025354,2.4000000000003185e-05,50.64,-0.006
0.025373,4.099999999999937e-05,54.35,-0.005
0.025388,5.400000000000196e-05,57.09,-0.003
0.025389,5.2999999999997494e-05,57.27,-0.002
0.025384,4.60000000000009e-05,55.98,-0.002
0.025367,2.6000000000001716e-05,51.70,-0.003
0.025384,4.099999999999937e-05,55.37,-0.002
0.025356,1.1000000000000593e-05,48.80,-0.004
0.025357,-8.89999999999988e-05,49.03,-0.005
0.025369,-7.500000000000215e-05,51.86,-0.004
0.025352,-8.99999999999998e-05,47.81,-0.005
0.025355,-8.500000000000174e-05,48.57,-0.005
0.025348,-8.800000000000127e-05,46.85,-0.005
0.025344,-8.600000000000274e-05,45.85,-0.006
0.025340,-7.599999999999968e-05,44.74,-0.005
0.025337,-7.200000000000262e-05,43.89,-0.005
0.025386,-1.6000000000002124e-05,58.02,-0.002
0.025369,-2.6999999999999247e-05,53.03,-0.001
0.025373,-1.6999999999999654e-05,54.03,0.0
0.025351,-3.400000000000278e-05,47.97,-0.001
0.025342,-4.200000000000037e-05,45.71,-0.002
0.025327,-5.199999999999996e-05,42.15,-0.003
0.025321,-5.199999999999996e-05,40.78,-0.004
0.025353,-1.1999999999998123e-05,50.09,-0.003
0.025448,0.0001449999999999993,67.62,0.005
0.025552,0.00024199999999999916,77.10,0.016
0.025540,0.0002139999999999989,74.39,0.020999999999999998
0.025574,0.00022900000000000004,76.87,0.025
0.025686,0.0003149999999999993,82.78,0.033
0.025676,0.00026500000000000135,80.80,0.036000000000000004
0.025640,0.00019299999999999873,73.92,0.033
0.025623,0.0001449999999999993,70.86,0.028
0.025597,9.10000000000008e-05,66.33,0.022
