price,ema20,vol,vol_ema,dif_sar,rsi
0.020249,0.020244,354,899,-2.8000000000000247e-05,53.07
0.020241,0.020243,523,759,-2.7000000000002716e-05,51.89
0.020256,0.020245,397,710,-7.000000000000062e-06,53.96
0.020283,0.020249,524,635,9.199999999999833e-05,57.74
0.020315,0.020255,894,642,0.00011599999999999805,61.75
0.020388,0.020268,1242.0,635,0.00017199999999999854,68.98
0.020379,0.020279,634,628,0.0001470000000000013,67.29
0.020363,0.020287,443,630,0.00011699999999999905,64.28
0.020334,0.020291,298,622,7.500000000000215e-05,59.11
0.020297,0.020292,455,625,2.5999999999998247e-05,53.23
0.020309,0.020293,537,625,2.6000000000001716e-05,54.80
0.020350,0.020299,565,618,5.7999999999999025e-05,59.77
0.020341,0.020303,545,623,3.900000000000084e-05,58.26
0.020313,0.020304,335,561,6.000000000002531e-06,53.70
0.020269,0.020300,663,545,-0.00014300000000000077,47.42
0.020226,0.020293,680,538,-0.0001779999999999976,42.22
0.020235,0.020288,886,536,-0.0001570000000000009,43.62
0.020275,0.020287,525,549,-0.00010599999999999846,49.45
0.020209,0.020279,364,557,-0.00016199999999999895,41.77
0.020169,0.020269,1651.0,622,-0.00018500000000000114,37.93
0.020174,0.020260,335,613,-0.00015899999999999942,38.69
0.020200,0.020254,627,624,-0.00011500000000000052,42.62
0.020237,0.020252,1931.0,707,-6.0999999999998555e-05,47.75
0.020250,0.020252,528,707,-3.399999999999931e-05,49.46
0.020246,0.020252,429,684,-2.3999999999999716e-05,48.93
0.020338,0.020260,1018.0,673,0.0001879999999999972,59.66
0.020321,0.020266,597,671,0.00016700000000000048,57.27
0.020291,0.020268,523,675,0.00013300000000000117,53.21
0.020268,0.020268,681,694,0.00010600000000000193,50.27
0.020228,0.020264,341,688,6.199999999999956e-05,45.55
0.020231,0.020261,280,675,6.0999999999998555e-05,45.96
0.020233,0.020258,228,658,6.0000000000001025e-05,46.25
0.020240,0.020257,284,645,6.300000000000056e-05,47.32
0.020250,0.020255,548,644,6.600000000000009e-05,49.00
0.020295,0.020258,1611.0,690,0.00010699999999999946,55.81
0.020252,0.020258,572,674,6.0999999999998555e-05,49.06
0.020269,0.020259,685,682,7.499999999999868e-05,51.56
0.020278,0.020261,583,693,8.100000000000121e-05,52.87
0.020276,0.020262,324,627,7.499999999999868e-05,52.53
0.020269,0.020263,1267.0,674,6.0999999999998555e-05,51.28
0.020359,0.020272,646,675,0.0001449999999999993,63.34
0.020360,0.020280,1346.0,645,0.0001349999999999997,63.45
0.020330,0.020285,585,648,9.600000000000233e-05,57.92
0.020295,0.020286,835,668,5.099999999999896e-05,52.21
0.020314,0.020289,471,641,6.199999999999956e-05,54.82
0.020326,0.020292,553,639,6.600000000000009e-05,56.43
0.020332,0.020296,624,644,6.399999999999809e-05,57.25
0.020369,0.020303,433,632,9.400000000000033e-05,62.02
0.020414,0.020314,1642.0,697,0.0001270000000000021,66.86
0.020396,0.020321,728,719,9.800000000000086e-05,63.38
0.020421,0.020331,403,728,0.00011000000000000246,66.02
0.020408,0.020338,753,751,8.199999999999874e-05,63.46
0.020420,0.020352,697,753,7.000000000000062e-05,64.92
0.020438,0.020360,1087.0,727,7.500000000000215e-05,67.04
0.020481,0.020372,706,734,9.800000000000086e-05,71.49
0.020496,0.020384,784,739,9.20000000000018e-05,72.86
0.020480,0.020393,702,745,5.9000000000000025e-05,69.04
0.020504,0.020403,738,766,6.700000000000109e-05,71.46
0.020503,0.020413,907,747,4.39999999999989e-05,71.21
0.020476,0.020419,607,746,4.000000000000531e-06,64.64
0.020504,0.020432,1226.0,742,-3.699999999999884e-05,68.17
0.020501,0.020438,665,733,-3.900000000000084e-05,67.39
0.020473,0.020442,379,729,-6.499999999999909e-05,60.47
0.020468,0.020444,569,730,-6.700000000000109e-05,59.30
0.020490,0.020449,343,716,-4.200000000000037e-05,62.72
0.020461,0.020450,519,720,-6.799999999999862e-05,56.03
0.020434,0.020448,799,678,-8.700000000000027e-05,50.62
0.020418,0.020445,939,688,-9.600000000000233e-05,47.68
0.020431,0.020444,524,694,-7.699999999999721e-05,50.21
0.020451,0.020445,395,676,-4.999999999999796e-05,53.90
0.020381,0.020439,1718.0,747,-0.00010800000000000046,42.13
0.020407,0.020436,341,729,-7.099999999999815e-05,46.78
0.020389,0.020431,496,700,-7.899999999999921e-05,44.13
0.020350,0.020423,819,705,-0.00010599999999999846,38.99
0.020251,0.020407,3974.0,865,-0.00016199999999999895,29.57
0.020242,0.020391,793,869,-0.0001339999999999987,28.89
0.020201,0.020373,1388.0,902,-0.00014199999999999977,25.95
0.020264,0.020363,565,885,-4.999999999999796e-05,36.62
0.020283,0.020355,546,882,-5.000000000001531e-06,39.46
0.020281,0.020348,687,884,0.0001810000000000006,39.26
0.020258,0.020340,372,842,0.00015400000000000136,36.95
0.020256,0.020332,433,830,0.00014799999999999883,36.75
0.020197,0.020319,783,850,8.599999999999927e-05,31.30
0.020160,0.020304,2278.0,936,4.49999999999999e-05,28.45
0.020166,0.020291,760,957,4.699999999999843e-05,29.57
0.020148,0.020277,690,965,2.5999999999998247e-05,28.15
0.020115,0.020262,737,962,-0.0001789999999999986,25.71
0.020175,0.020253,1487.0,989,-0.00011200000000000099,36.49
0.020191,0.020247,823,1004.0,-8.79999999999978e-05,39.04
0.020224,0.020245,345,1002.0,-4.900000000000043e-05,44.01
0.020225,0.020243,808,956,-4.099999999999937e-05,44.16
0.020205,0.020240,500,964,-5.4999999999999494e-05,41.77
0.020219,0.020238,529,966,-3.500000000000031e-05,44.05
0.020255,0.020239,854,968,0.0001460000000000003,49.53
0.020247,0.020240,786,808,0.0001349999999999997,48.40
0.020256,0.020242,584,798,0.00014099999999999877,49.79
0.020219,0.020239,567,757,0.0001010000000000004,44.48
0.020209,0.020236,506,754,8.800000000000127e-05,43.14
0.020202,0.020233,618,757,7.800000000000168e-05,42.18
0.020213,0.020231,368,741,8.599999999999927e-05,44.27
0.020216,0.020230,307,738,8.600000000000274e-05,44.86
0.020218,0.020229,648,749,8.599999999999927e-05,45.27
0.020223,0.020228,210,720,8.800000000000127e-05,46.36
0.020208,0.020226,308,622,7.000000000000062e-05,43.57
0.020176,0.020221,441,606,3.599999999999784e-05,38.28
0.020188,0.020218,267,585,4.49999999999999e-05,41.17
0.020179,0.020215,398,568,3.399999999999931e-05,39.67
0.020181,0.020211,525,520,3.300000000000178e-05,40.19
0.020192,0.020209,630,510,4.200000000000037e-05,43.10
0.020215,0.020210,516,518,6.300000000000056e-05,48.71
0.020208,0.020210,721,514,5.300000000000096e-05,47.19
0.020202,0.020209,518,515,4.49999999999999e-05,45.86
0.020184,0.020207,289,503,2.5000000000000716e-05,42.04
0.020182,0.020204,315,476,2.1000000000000185e-05,41.63
0.020196,0.020204,288,451,3.299999999999831e-05,45.67
0.020215,0.020205,571,451,5.000000000000143e-05,50.66
0.020223,0.020206,312,438,5.6000000000000494e-05,52.63
0.020241,0.020210,1202.0,473,7.199999999999915e-05,56.81
0.020214,0.020210,868,485,4.29999999999979e-05,49.72
0.020231,0.020212,624,498,5.7999999999999025e-05,53.65
0.020245,0.020215,486,507,7.000000000000062e-05,56.65
0.020264,0.020220,467,498,8.500000000000174e-05,60.39
0.020249,0.020223,407,508,6.399999999999809e-05,56.26
0.020267,0.020227,377,511,7.599999999999968e-05,59.82
0.020260,0.020230,367,507,6.400000000000156e-05,57.85
0.020272,0.020234,478,518,6.799999999999862e-05,60.26
0.020268,0.020237,351,516,5.6000000000000494e-05,59.05
0.020233,0.020237,394,509,1.3000000000002593e-05,49.62
0.020226,0.020236,365,496,6.000000000002531e-06,47.97
0.020214,0.020234,706,505,-7.500000000000215e-05,45.20
0.020205,0.020231,459,492,-8.000000000000021e-05,43.18
0.020226,0.020231,338,483,-5.6000000000000494e-05,48.91
0.020227,0.020230,648,501,-5.100000000000243e-05,49.17
0.020230,0.020230,282,499,-4.49999999999999e-05,50.00
0.020229,0.020230,319,501,-4.29999999999979e-05,49.71
0.020216,0.020229,791,512,-5.099999999999896e-05,45.96
0.020220,0.020228,316,512,-4.200000000000037e-05,47.28
0.020215,0.020227,626,483,-4.300000000000137e-05,45.77
0.020247,0.020229,747,477,-7.000000000000062e-06,55.52
0.020240,0.020230,430,468,5.000000000000143e-05,53.27
0.020279,0.020234,853,486,8.499999999999827e-05,62.43
0.020273,0.020238,769,501,7.300000000000015e-05,60.46
0.020233,0.020238,879,525,3.0000000000002247e-05,49.33
0.020217,0.020236,1110.0,561,1.1000000000000593e-05,45.70
0.020098,0.020223,3992.0,742,-0.00019800000000000026,28.76
0.020148,0.020215,4026.0,920,-0.00014100000000000223,38.99
0.020125,0.020207,646,935,-0.0001570000000000009,36.40
0.020095,0.020196,2029.0,1016.0,-0.00018000000000000307,33.30
0.020162,0.020193,2577.0,1127.0,-0.00010600000000000193,44.66
0.020163,0.020190,1453.0,1164.0,-9.89999999999984e-05,44.81
0.020162,0.020187,863,1185.0,-9.299999999999933e-05,44.68
0.020128,0.020182,813,1208.0,-0.00012099999999999958,40.35
0.020169,0.020181,554,1204.0,-7.400000000000115e-05,47.01
0.020159,0.020178,637,1221.0,-7.700000000000068e-05,45.67
0.020167,0.020177,705,1241.0,-6.399999999999809e-05,46.98
0.020151,0.020175,756,1239.0,-7.400000000000115e-05,44.67
0.020153,0.020173,1018.0,1274.0,-6.600000000000009e-05,45.03
0.020181,0.020174,819,1284.0,-3.199999999999731e-05,49.99
0.020170,0.020173,651,1279.0,-3.799999999999984e-05,48.15
0.020152,0.020171,1002.9999999999999,1308.0,-5.000000000000143e-05,45.22
0.020134,0.020168,602,1295.0,-6.300000000000056e-05,42.44
0.020125,0.020164,454,1279.0,-6.700000000000109e-05,41.08
0.020128,0.020160,755,1273.0,-5.9000000000000025e-05,41.75
0.020142,0.020156,402,1058.0,-3.500000000000031e-05,45.13
0.020137,0.020154,544,884,-3.500000000000031e-05,44.15
0.020149,0.020153,485,876,-1.8999999999998185e-05,47.13
0.020164,0.020154,573,804,0.0002260000000000005,50.67
0.020159,0.020155,601,705,0.0002160000000000009,49.48
0.020120,0.020152,550,660,0.00017199999999999854,41.33
0.020073,0.020144,1496.0,691,0.00012099999999999958,34.04
0.020074,0.020137,660,684,0.00011700000000000252,34.31
0.020068,0.020131,474,680,0.00010699999999999946,33.44
0.020085,0.020126,463,671,0.00011899999999999758,38.21
0.020133,0.020127,650,668,0.00016299999999999995,49.28
0.020147,0.020129,690,665,0.000173000000000003,51.98
0.020143,0.020130,391,634,0.00016500000000000195,51.14
0.020104,0.020128,440,615,0.00012200000000000058,43.74
0.020094,0.020125,346,599,0.00010800000000000046,42.06
0.020110,0.020123,415,570,0.00011999999999999858,45.66
0.020111,0.020122,547,567,0.00011699999999999905,45.88
0.020093,0.020119,381,563,9.500000000000133e-05,42.46
0.020104,0.020118,308,541,0.0001020000000000014,45.15
0.020073,0.020114,371,539,6.800000000000209e-05,39.53
0.020064,0.020109,358,537,5.4999999999999494e-05,38.05
0.020086,0.020107,671,544,7.400000000000115e-05,43.61
0.020079,0.020104,437,541,6.399999999999809e-05,42.31
0.019969,0.020091,3466.0,686,-0.00021200000000000038,28.11
0.020044,0.020087,2531.0,782,-0.00013099999999999917,42.32
0.020041,0.020082,664,788,-0.00012799999999999964,41.97
0.020044,0.020079,539,740,-0.00011900000000000105,42.49
0.020004,0.020072,577,736,-0.00015300000000000036,37.62
0.019990,0.020064,572,741,-0.00016099999999999795,36.06
0.019967,0.020055,589,747,-0.00017800000000000107,33.60
0.019973,0.020047,298,730,-0.00016700000000000048,34.85
0.019987,0.020041,455,718,-0.00014699999999999783,37.79
0.020026,0.020040,791,738,-0.0001030000000000024,45.21
0.020054,0.020041,284,730,-7.000000000000062e-05,49.84
0.020046,0.020042,570,741,-7.300000000000015e-05,48.57
0.020038,0.020041,682,755,-7.599999999999968e-05,47.28
0.020033,0.020040,592,757,-7.599999999999968e-05,46.45
0.020060,0.020042,840,780,-4.39999999999989e-05,51.41
0.020032,0.020041,652,797,-6.699999999999762e-05,46.59
0.020014,0.020039,522,805,-8.099999999999774e-05,43.76
0.019996,0.020035,449,809,-9.400000000000033e-05,41.06
0.019986,0.020030,872,819,-9.99999999999994e-05,39.60
0.019977,0.020025,444,820,-0.00010399999999999993,38.28
0.019965,0.020019,451,669,-0.00011200000000000099,36.54
0.019983,0.020016,288,557,-8.99999999999998e-05,40.89
0.019982,0.020013,235,535,-8.700000000000027e-05,40.73
0.020005,0.020012,422,529,-6.0000000000001025e-05,46.18
0.020008,0.020011,201,511,-5.2999999999997494e-05,46.86
0.020014,0.020012,808,522,-4.29999999999979e-05,48.29
0.020033,0.020014,1591.0,572,-2.0000000000002655e-05,52.61
0.019995,0.020012,1206.0,618,-5.400000000000196e-05,44.58
0.020014,0.020012,309,610,-3.200000000000078e-05,48.79
0.019989,0.020010,533,598,-5.300000000000096e-05,44.05
0.020016,0.020011,469,607,-2.3000000000002185e-05,49.73
0.019997,0.020009,793,618,-3.799999999999984e-05,46.18
0.019992,0.020008,496,609,-4.000000000000184e-05,45.26
0.019959,0.020003,329,596,-7.000000000000062e-05,39.67
0.019973,0.020000,488,578,-5.199999999999996e-05,42.89
0.019957,0.019996,251,558,-6.500000000000256e-05,40.25
0.019979,0.019994,244,544,-3.999999999999837e-05,45.25
0.019988,0.019994,238,533,-2.8000000000000247e-05,47.20
0.019975,0.019992,211,500,-3.799999999999984e-05,44.72
0.019977,0.019991,381,497,-3.299999999999831e-05,45.20
0.019982,0.019990,146,482,-2.6000000000001716e-05,46.44
0.019987,0.019989,169,476,-1.7999999999997185e-05,47.72
0.019992,0.019990,220,475,-9.999999999999593e-06,49.02
0.019965,0.019987,529,481,-3.399999999999931e-05,42.80
0.019945,0.019981,256,473,-4.900000000000043e-05,38.59
0.019955,0.019979,171,402,-3.699999999999884e-05,41.68
0.019960,0.019977,245,354,-2.9000000000001247e-05,43.22
0.019969,0.019976,552,366,-1.8000000000000654e-05,45.98
0.019989,0.019978,237,351,0.00012099999999999958,51.61
0.019978,0.019978,306,343,0.00010500000000000093,48.61
0.019984,0.019978,286,318,0.00010599999999999846,50.31
0.020025,0.019983,336,310,0.0001380000000000027,60.02
0.020032,0.019987,397,313,0.00013300000000000117,61.41
0.020070,0.019995,440,311,0.00015400000000000136,67.92
0.020054,0.020001,185,307,0.00012200000000000058,63.10
0.020070,0.020007,326,311,0.00012400000000000258,65.72
0.020056,0.020012,330,316,9.500000000000133e-05,61.59
0.020060,0.020017,251,318,8.500000000000174e-05,62.32
0.020042,0.020019,324,315,5.400000000000196e-05,57.08
0.020022,0.020019,210,318,2.4000000000003185e-05,51.86
0.020031,0.020020,200,320,2.2999999999998716e-05,53.90
0.020011,0.020020,292,323,-6.600000000000009e-05,48.93
0.019982,0.020016,509,322,-9.10000000000008e-05,42.78
0.019952,0.020010,209,303,-0.00011299999999999852,37.52
0.019934,0.020003,322,306,-0.00011999999999999858,34.75
0.019938,0.019996,258,311,-0.00010599999999999846,35.88
0.019963,0.019993,287,313,-6.899999999999962e-05,42.57
0.019967,0.019991,301,300,-5.400000000000196e-05,43.59
0.019992,0.019991,500,313,-1.9000000000001654e-05,49.58
0.019967,0.019989,191,308,-3.600000000000131e-05,44.49
0.019943,0.019984,469,317,-5.199999999999996e-05,40.22
0.019944,0.019980,270,314,-4.39999999999989e-05,40.48
0.019928,0.019975,201,304,-5.2999999999997494e-05,37.69
0.019920,0.019970,321,298,-5.300000000000096e-05,36.35
0.019926,0.019966,925,335,-3.900000000000084e-05,38.13
0.019932,0.019963,250,331,-2.5000000000000716e-05,39.95
0.019918,0.019958,194,324,-3.199999999999731e-05,37.21
0.019913,0.019954,349,329,-2.9999999999998778e-05,36.25
0.019904,0.019949,328,329,-3.099999999999978e-05,34.53
0.019931,0.019948,429,340,-9.999999999975306e-07,43.23
0.019939,0.019947,195,340,3.899999999999737e-05,45.54
0.019942,0.019946,160,333,4.100000000000284e-05,46.42
0.019954,0.019947,288,322,4.999999999999796e-05,49.91
0.019971,0.019949,659,345,6.300000000000056e-05,54.44
0.019964,0.019951,133,335,5.099999999999896e-05,52.34
0.019931,0.019949,290,337,1.4000000000000123e-05,43.78
0.019956,0.019950,230,334,3.500000000000031e-05,50.40
0.019953,0.019950,387,339,2.8000000000000247e-05,49.64
0.019966,0.019951,257,326,3.799999999999984e-05,52.94
0.019969,0.019953,212,328,3.700000000000231e-05,53.69
0.019948,0.019953,1549.0,382,1.2000000000001593e-05,47.91
0.019919,0.019949,2295.0,483,-6.800000000000209e-05,41.31
0.019900,0.019945,1073.0,526,-8.299999999999974e-05,37.64
0.019880,0.019939,735,547,-9.700000000000333e-05,34.20
0.019881,0.019933,359,519,-8.700000000000027e-05,34.53
0.019900,0.019930,363,524,-5.9999999999997555e-05,40.49
0.019881,0.019925,246,527,-7.199999999999915e-05,36.87
0.019895,0.019922,248,522,-5.000000000000143e-05,41.05
0.019881,0.019918,223,517,-5.6000000000000494e-05,38.32
0.019884,0.019915,276,509,-4.70000000000019e-05,39.25
0.019899,0.019914,411,520,-2.5999999999998247e-05,43.82
0.019918,0.019914,303,527,4.80000000000029e-05,49.05
0.019921,0.019915,253,525,5.000000000000143e-05,49.85
0.019933,0.019916,215,503,5.9000000000000025e-05,53.00
0.019907,0.019916,195,506,3.0000000000002247e-05,46.22
0.019898,0.019914,140,499,1.8000000000000654e-05,44.11
0.019915,0.019914,119,493,3.199999999999731e-05,48.85
0.019950,0.019917,222,485,6.300000000000056e-05,56.95
0.019913,0.019917,800,512,1.9000000000001654e-05,48.25
0.019895,0.019915,540,528,-7.400000000000115e-05,44.68
0.019887,0.019912,227,462,-8.000000000000021e-05,43.15
0.019915,0.019912,243,360,-5.100000000000243e-05,49.65
0.019945,0.019916,1166.0,347,-1.6999999999999654e-05,55.91
0.019934,0.019918,171,338,-2.6999999999999247e-05,53.29
0.019923,0.019918,160,328,-3.600000000000131e-05,50.73
0.019938,0.019920,145,323,-1.9999999999999185e-05,53.98
0.019966,0.019924,240,322,8.299999999999974e-05,59.36
0.019960,0.019928,284,325,7.300000000000015e-05,57.80
0.019956,0.019930,359,330,6.600000000000009e-05,56.73
0.019992,0.019936,380,328,9.499999999999786e-05,63.31
0.020006,0.019943,313,328,9.89999999999984e-05,65.51
0.020067,0.019955,846,358,0.00014400000000000177,73.07
0.020064,0.019965,534,374,0.00011899999999999758,72.23
0.020046,0.019973,238,376,8.299999999999974e-05,67.24
0.020048,0.019980,402,389,6.799999999999862e-05,67.51
0.020094,0.019991,243,395,9.99999999999994e-05,73.00
0.020098,0.020001,264,398,8.800000000000127e-05,73.42
0.020100,0.020010,428,379,7.000000000000062e-05,73.64
0.020090,0.020018,259,365,4.39999999999989e-05,70.48
0.020085,0.020024,439,376,2.4999999999997247e-05,68.89
0.020122,0.020034,193,373,5.000000000000143e-05,73.63
0.020116,0.020042,304,368,3.399999999999931e-05,71.72
0.020123,0.020049,231,322,3.299999999999831e-05,72.61
0.020134,0.020057,219,324,3.500000000000031e-05,74.00
0.020141,0.020065,275,330,3.299999999999831e-05,74.87
0.020116,0.020070,357,340,0.0,66.32
0.020135,0.020076,324,345,-1.8000000000000654e-05,69.20
0.020092,0.020078,294,345,-5.8000000000002494e-05,57.26
0.020065,0.020077,736,364,-7.899999999999921e-05,51.28
0.020104,0.020079,559,373,-2.9999999999998778e-05,58.09
0.020088,0.020080,244,369,-3.699999999999884e-05,54.71
0.020076,0.020080,274,341,-3.999999999999837e-05,52.26
0.020096,0.020081,568,343,-1.2999999999999123e-05,55.82
0.020085,0.020082,541,358,6.399999999999809e-05,53.46
0.020076,0.020081,201,348,5.300000000000096e-05,51.54
0.020019,0.020075,1078.0,389,-9.10000000000008e-05,41.40
0.020037,0.020072,279,390,-7.100000000000162e-05,45.07
0.020044,0.020069,362,387,-6.199999999999956e-05,46.48
0.020017,0.020064,312,390,-8.700000000000027e-05,42.01
0.020006,0.020058,274,381,-9.400000000000033e-05,40.31
0.020029,0.020056,294,386,-6.499999999999909e-05,45.30
0.020056,0.020056,191,381,-3.200000000000078e-05,50.52
0.020088,0.020059,239,381,8.800000000000127e-05,55.89
0.020096,0.020062,282,384,9.199999999999833e-05,57.15
0.020104,0.020066,179,379,9.400000000000033e-05,58.42
0.020062,0.020066,315,377,4.60000000000009e-05,50.02
0.020064,0.020066,266,374,4.19999999999969e-05,50.39
0.020053,0.020064,240,372,2.6000000000001716e-05,48.29
0.020048,0.020063,259,348,1.5999999999998654e-05,47.33
0.020030,0.020060,195,330,-8.000000000000021e-05,43.94
0.020037,0.020058,159,325,-7.100000000000162e-05,45.57
0.020057,0.020058,257,325,-4.80000000000029e-05,50.05
0.020051,0.020057,218,307,-5.099999999999896e-05,48.76
0.020045,0.020056,119,286,-5.3999999999998494e-05,47.43
0.020057,0.020056,110,281,-3.900000000000084e-05,50.34
0.020056,0.020056,224,239,-3.699999999999884e-05,50.09
0.020067,0.020057,154,221,-2.1000000000000185e-05,53.04
0.020062,0.020057,158,213,-2.2999999999998716e-05,51.55
0.020043,0.020056,204,210,-4.000000000000184e-05,46.22
0.020062,0.020057,260,208,-1.9000000000001654e-05,51.61
0.020052,0.020056,135,205,-2.6999999999999247e-05,48.84
0.020058,0.020056,189,203,-1.8000000000000654e-05,50.55
0.020062,0.020057,182,198,-1.2000000000001593e-05,51.71
0.020031,0.020054,174,198,-4.099999999999937e-05,43.23
0.020040,0.020053,121,188,-3.099999999999978e-05,46.00
0.020065,0.020054,167,183,-4.000000000000531e-06,52.88
0.020049,0.020054,179,180,2.3000000000002185e-05,48.61
0.020063,0.020055,157,175,3.600000000000131e-05,52.24
0.020075,0.020057,128,171,4.599999999999743e-05,55.17
0.020076,0.020058,244,176,4.39999999999989e-05,55.41
0.020074,0.020060,184,172,3.900000000000084e-05,54.77
0.020070,0.020061,170,170,3.200000000000078e-05,53.43
0.020056,0.020060,110,169,1.5000000000001124e-05,48.92
0.020028,0.020057,246,176,-5.6999999999998024e-05,41.40
0.020042,0.020056,177,174,-3.999999999999837e-05,45.88
0.020050,0.020055,283,181,-3.0000000000002247e-05,48.31
0.019999,0.020050,386,193,-7.500000000000215e-05,36.92
0.019996,0.020045,295,200,-7.000000000000062e-05,36.38
0.019984,0.020039,215,200,-7.400000000000115e-05,34.21
0.019975,0.020033,232,199,-7.400000000000115e-05,32.63
0.019996,0.020029,183,201,-4.49999999999999e-05,39.61
0.020004,0.020027,312,207,-2.9999999999998778e-05,42.07
0.019966,0.020021,664,231,-5.6999999999998024e-05,34.81
0.019984,0.020018,317,239,-3.0000000000002247e-05,40.08
0.019992,0.020015,196,242,-1.4000000000000123e-05,42.32
0.019976,0.020011,465,257,-2.2999999999998716e-05,39.17
0.020003,0.020011,385,268,5.7000000000001494e-05,46.41
0.020039,0.020013,850,302,8.800000000000127e-05,54.23
0.020060,0.020018,377,315,0.00010500000000000093,58.07
0.020054,0.020021,578,331,9.199999999999833e-05,56.61
0.020049,0.020024,439,344,8.000000000000021e-05,55.35
0.020054,0.020027,208,346,8.000000000000021e-05,56.39
0.020049,0.020029,199,350,6.899999999999962e-05,55.02
0.020051,0.020031,218,349,6.600000000000009e-05,55.48
0.020030,0.020031,366,358,3.999999999999837e-05,49.64
0.020049,0.020033,202,354,5.400000000000196e-05,54.33
0.020018,0.020031,393,355,1.9000000000001654e-05,46.69
0.020029,0.020031,286,354,2.6000000000001716e-05,49.41
0.020041,0.020032,292,358,3.399999999999931e-05,52.27
0.020042,0.020033,177,355,3.099999999999978e-05,52.51
0.020036,0.020033,199,356,2.2000000000001185e-05,50.85
0.020042,0.020034,303,356,2.3999999999999716e-05,52.47
0.020035,0.020034,477,346,-3.299999999999831e-05,50.38
0.020011,0.020032,305,346,-5.3999999999998494e-05,43.95
0.020014,0.020030,213,347,-4.900000000000043e-05,44.90
0.020028,0.020030,259,336,-3.200000000000078e-05,49.21
0.020016,0.020029,248,329,-4.000000000000184e-05,45.89
0.020004,0.020026,205,297,-4.799999999999943e-05,42.79
0.020010,0.020025,284,293,-3.600000000000131e-05,44.80
0.020003,0.020023,182,273,-3.799999999999984e-05,42.90
0.020004,0.020021,268,264,-3.200000000000078e-05,43.27
0.019988,0.020018,302,269,-4.200000000000037e-05,38.93
0.020005,0.020014,414,276,-1.3000000000002593e-05,45.65
0.019984,0.020011,296,272,-2.9000000000001247e-05,39.82
0.019979,0.020008,218,273,-2.6999999999999247e-05,38.56
0.019977,0.020005,198,263,-2.2999999999998716e-05,38.04
0.019988,0.020003,279,263,-7.000000000000062e-06,42.62
0.020002,0.020003,236,260,3.199999999999731e-05,47.89
0.020011,0.020004,183,261,3.900000000000084e-05,51.01
0.020000,0.020004,309,266,2.6000000000001716e-05,47.29
0.019992,0.020003,210,261,1.5999999999998654e-05,44.73
0.019993,0.020002,143,245,1.5999999999998654e-05,45.13
0.019982,0.020000,348,247,-3.600000000000131e-05,41.57
0.019961,0.019996,706,272,-5.400000000000196e-05,35.77
0.019969,0.019994,563,287,-4.29999999999979e-05,39.25
0.019939,0.019988,903,319,-6.900000000000309e-05,32.20
0.019802,0.019971,6831.0,651,-0.00018500000000000114,17.11
0.019812,0.019955,1899.0,732,-0.00015199999999999936,20.05
0.019829,0.019943,454,745,-0.00011300000000000199,24.94
0.019888,0.019938,2952.0,879,-3.500000000000031e-05,38.89
0.019874,0.019932,772,903,-3.600000000000131e-05,37.13
0.019892,0.019928,1103.0,951,0.00014199999999999977,40.84
0.019876,0.019923,886,975,0.00012300000000000158,38.66
0.019874,0.019919,596,989,0.00011800000000000005,38.38
0.019868,0.019914,783,1018.0,0.00010900000000000146,37.51
0.019810,0.019904,1016.9999999999999,1059.0,4.80000000000029e-05,30.37
0.019836,0.019897,688,1079.0,7.099999999999815e-05,36.23
0.019869,0.019895,395,1087.0,0.0001010000000000004,42.81
0.019848,0.019890,290,1092.0,7.700000000000068e-05,39.98
0.019835,0.019885,537,1104.0,6.0999999999998555e-05,38.30
0.019823,0.019879,498,1118.0,4.60000000000009e-05,36.76
0.019796,0.019866,757,1154.0,-0.00011500000000000052,33.26
0.019786,0.019859,346,1136.0,-0.00012199999999999711,32.05
0.019784,0.019852,400,1128.0,-0.00012099999999999958,31.80
0.019793,0.019846,466,1106.0,-0.00010799999999999699,34.28
0.019786,0.019840,755,802,-0.00011199999999999752,33.27
0.019814,0.019838,540,734,-8.100000000000121e-05,40.82
0.019806,0.019835,411,732,-8.599999999999927e-05,39.45
0.019811,0.019832,408,605,-7.800000000000168e-05,40.79
0.019799,0.019829,564,594,-8.79999999999978e-05,38.58
0.019794,0.019826,366,558,-8.99999999999998e-05,37.66
0.019793,0.019823,330,530,-8.79999999999978e-05,37.47
0.019768,0.019818,639,532,-0.00010800000000000046,32.96
0.019728,0.019809,2660.0,626,-0.0001370000000000017,27.30
0.019619,0.019791,2271.0,688,-0.0002249999999999995,18.15
0.019665,0.019779,1492.0,729,-0.00015500000000000236,28.97
0.019680,0.019770,673,742,-0.00011800000000000005,32.12
0.019711,0.019764,624,759,-6.800000000000209e-05,38.22
0.019744,0.019762,671,766,-1.6999999999999654e-05,43.99
0.019739,0.019760,711,776,-1.9000000000001654e-05,43.33
0.019725,0.019757,503,779,-1.9000000000001654e-05,41.45
0.019721,0.019753,764,780,0.00011899999999999758,40.91
0.019719,0.019750,418,783,0.00011399999999999952,40.62
0.019704,0.019746,332,780,9.599999999999886e-05,38.44
0.019717,0.019743,436,778,0.00010699999999999946,41.38
0.019754,0.019744,375,759,0.00013799999999999923,48.86
0.019733,0.019743,392,752,0.00011099999999999999,45.33
0.019727,0.019741,339,748,0.00010000000000000286,44.34
0.019730,0.019740,333,745,9.800000000000086e-05,44.98
0.019739,0.019740,194,726,0.00010199999999999793,46.97
